tanggal,Philip_5Y,Philip_10Y,India_5Y,India_10Y,Brazil_5Y,Brazil_10Y,Turki_5Y,Turki_10Y,Mexico_5Y,Mexico_10Y,Malaysia_5Y,Malaysia_10Y,Thailand_5Y,Thailand_10Y,China_5Y,China_10Y,South_Africa_5Y,South_Africa_10Y,Argentina_5Y,Argentina_10Y,Colombia_5Y,Colombia_10Y,Indonesia_5Y,Indonesia_10Y
2018-08-15,80.94,137.825,86.865,141.55,244.58,342.985,510.81,505.74,120.505,200.145,91.49,158.29,43.16,79.645,63.955,109.83,223.965,310.65,574.975,639.612,110.5,190.756,127.095,212.725
2018-08-16,78.325,134.17,86.79,141.48,236.09,333.38,473.235,452.395,117.015,195.63,88.2,155.71,42.52,79.75,61.425,107.625,218.2,290.715,542.815,645.765,109.772,190.448,123.92,210.725
2018-08-17,79.19,135.31,86.37,141.5,239.245,336.9,499.185,484.98,118.465,197.49,89.185,157.04,41.415,78.145,61.52,107.74,223.275,296.205,534.66,619.0,110.956,191.534,124.825,211.885
2018-08-20,78.29,134.06,85.93,140.84,247.395,346.035,509.62,488.61,119.745,199.08,88.135,155.545,41.57,78.345,60.905,106.855,223.87,285.61,565.38,649.685,110.987,191.876,122.725,209.02
2018-08-21,76.975,132.33,86.02,140.94,255.225,355.005,483.33,466.255,117.29,195.935,87.22,154.35,41.525,78.31,58.24,103.24,213.765,290.385,581.66,697.97,110.4,190.982,119.87,205.285
2018-08-22,77.135,132.745,86.035,145.66,268.22,369.54,474.83,465.2,114.795,192.615,87.59,153.405,41.745,77.525,58.39,103.99,207.22,283.055,593.265,657.41,109.649,190.379,119.475,201.915
2018-08-23,78.365,134.41,86.01,145.73,281.205,384.11,480.7,470.305,116.285,194.585,88.83,155.115,41.935,77.815,58.86,104.655,211.575,282.01,604.215,668.085,111.36,192.0,121.055,204.04
2018-08-24,78.28,134.28,85.87,145.45,285.96,380.825,477.14,467.225,115.455,193.475,88.28,154.35,41.685,77.455,57.74,103.09,208.255,278.355,608.515,672.26,110.471,190.938,119.78,202.315
2018-08-27,75.4,127.735,85.8,145.29,284.735,376.745,477.775,467.605,112.985,190.175,85.565,150.715,40.775,77.005,55.15,99.32,208.675,278.68,592.035,656.25,109.176,189.519,115.765,199.975
2018-08-28,75.555,126.99,85.945,146.13,291.875,387.26,488.415,476.835,114.895,193.92,85.86,149.57,40.54,76.57,55.34,98.81,202.22,271.57,602.93,660.79,109.366,191.029,115.305,198.635
2018-08-29,76.63,129.64,86.015,146.6,293.165,389.275,508.575,490.47,114.7,191.165,87.9,151.845,40.95,76.79,56.245,101.015,206.935,277.215,653.985,698.27,108.412,190.592,118.05,202.65
2018-08-30,79.77,128.66,84.745,144.87,302.815,397.15,540.915,494.66,118.9,196.26,92.385,153.145,42.07,76.255,58.625,100.235,219.105,290.545,758.27,790.15,111.866,192.37,122.525,202.575
2018-08-31,81.03,130.27,85.055,144.865,303.64,399.77,576.615,520.765,120.16,196.985,94.685,156.125,42.02,76.185,60.325,102.515,230.335,302.775,775.355,772.065,111.741,193.068,127.325,208.83
2018-09-03,80.815,134.14,85.145,144.615,310.855,406.86,574.285,531.195,120.15,197.69,94.695,159.315,42.4,76.695,60.335,104.9,237.995,308.8,775.34,772.055,111.714,193.444,130.615,216.14
2018-09-04,84.97,135.015,86.765,146.83,311.125,407.355,576.205,535.875,126.025,203.235,100.4,162.635,42.46,77.0,61.525,105.405,254.62,324.09,837.14,815.7,114.66,195.094,143.245,224.99
2018-09-05,86.3,141.725,93.06,155.415,292.505,387.79,554.185,527.2,124.725,202.86,102.105,167.825,42.33,78.395,61.49,107.775,258.425,321.13,756.875,732.045,115.366,195.834,144.825,229.83
2018-09-06,86.98,142.595,93.645,156.22,279.73,376.605,537.275,496.11,123.2,201.785,102.885,168.815,43.39,79.895,59.05,104.425,247.36,309.705,701.8,696.54,114.261,194.902,141.745,225.925
2018-09-07,86.53,138.795,93.75,156.36,280.83,374.25,519.105,482.02,124.56,203.56,101.88,164.225,42.21,76.09,58.615,103.12,242.295,307.905,716.945,691.69,114.631,194.658,141.32,221.26
2018-09-10,85.355,139.835,96.055,159.405,281.94,371.67,519.685,482.525,124.385,203.125,103.62,167.765,42.23,76.87,58.385,104.375,243.995,311.955,737.39,713.34,115.626,195.669,143.685,224.71
2018-09-11,84.51,138.75,97.42,161.25,289.535,384.16,518.615,488.05,123.01,202.08,103.23,166.565,41.515,75.88,57.89,103.69,243.035,307.87,738.565,706.3,115.485,195.874,142.83,223.98
2018-09-12,82.545,137.86,97.33,161.285,280.85,374.855,509.56,486.73,118.705,197.0,101.625,168.86,41.25,75.86,56.78,102.93,238.45,302.955,690.58,698.445,111.565,192.128,141.07,225.72
2018-09-13,79.005,133.225,97.015,160.42,284.115,378.415,455.545,456.815,112.265,188.655,98.0,164.145,40.85,75.32,54.875,100.26,221.33,285.015,688.085,687.765,108.169,188.094,134.295,217.145
2018-09-14,78.68,132.785,96.515,159.82,285.46,380.11,426.385,427.07,110.27,187.845,96.425,162.065,40.57,74.915,54.825,100.18,219.51,289.19,648.235,651.775,105.73,186.045,133.565,216.185
2018-09-17,79.035,133.165,95.815,158.79,281.64,377.065,424.04,419.985,108.315,186.665,97.29,163.095,40.91,75.345,55.465,101.02,218.915,290.39,634.575,639.25,104.399,184.208,136.405,219.685
2018-09-18,78.915,133.0,95.965,159.675,280.375,374.31,438.5,447.17,106.425,184.795,95.93,161.305,41.0,75.47,55.74,101.405,216.92,288.065,641.955,640.925,104.752,184.446,134.165,216.835
2018-09-19,76.275,129.435,95.315,159.4,278.19,371.7,420.68,444.3,107.055,185.505,93.895,158.52,40.43,74.61,54.56,99.67,210.96,281.46,606.69,612.705,104.375,184.237,133.16,215.41
2018-09-20,80.37,132.245,100.86,161.215,275.825,362.985,404.205,448.165,116.015,190.495,99.16,159.865,43.05,77.585,58.92,98.215,214.195,289.115,569.765,584.705,113.999,191.183,139.655,219.755
2018-09-21,77.31,131.515,102.31,163.14,262.295,347.975,400.46,440.16,115.945,190.385,95.59,158.17,40.5,73.99,57.28,100.875,211.36,284.945,537.17,559.1,112.893,190.09,132.615,211.54
2018-09-24,78.205,129.87,104.43,165.905,269.245,348.895,369.835,416.305,119.11,194.535,95.545,158.745,41.425,75.87,57.81,101.61,208.44,281.17,554.365,567.775,114.966,191.331,134.15,213.97
2018-09-25,79.805,131.98,103.95,164.86,271.57,353.135,382.93,424.06,119.195,194.64,97.92,161.9,42.19,76.975,58.915,103.145,213.205,286.515,565.885,577.515,114.448,191.399,136.775,217.35
2018-09-26,77.61,130.64,101.895,162.09,260.83,345.685,379.355,416.42,117.375,195.355,93.47,155.36,40.965,75.76,56.9,100.845,206.0,278.36,565.37,584.36,112.828,190.281,132.99,209.69
2018-09-27,77.135,130.045,100.315,169.41,256.17,339.195,371.74,409.78,112.515,188.835,92.74,154.445,40.5,75.125,56.315,100.06,201.15,272.975,530.29,556.155,109.53,187.233,131.35,207.67
2018-09-28,77.18,130.17,100.685,171.14,263.925,347.875,376.135,411.36,112.995,189.46,93.65,155.64,40.44,75.03,56.2,99.89,203.375,277.175,586.685,610.7,110.101,187.354,130.275,210.47
2018-10-01,75.975,128.5,101.295,172.63,266.985,347.76,380.485,412.16,110.61,187.0,92.39,153.915,39.93,74.255,55.005,98.175,203.67,278.04,593.035,612.48,110.53,187.742,128.73,208.395
2018-10-02,77.93,131.085,100.595,171.77,253.065,332.68,394.075,434.24,107.775,183.115,94.335,156.445,40.7,75.345,57.015,100.965,209.015,284.025,574.83,594.785,108.373,185.406,134.735,216.145
2018-10-03,77.54,129.81,100.32,171.385,244.025,330.19,401.13,437.845,107.615,182.95,93.65,155.145,40.565,74.6,56.445,100.87,209.04,283.325,581.83,600.07,109.428,186.117,132.91,209.89
2018-10-04,83.505,137.69,102.69,174.63,248.88,335.73,421.605,450.89,116.15,194.245,99.405,162.64,41.92,76.49,59.245,104.745,222.44,298.25,619.5,634.08,113.927,191.441,139.94,218.71
2018-10-05,84.935,136.63,104.605,177.265,245.63,331.16,420.09,451.595,120.095,199.425,101.845,161.95,42.675,75.32,61.225,104.615,222.085,297.755,633.54,647.155,119.306,196.042,144.035,217.985
2018-10-08,88.755,141.475,105.185,177.965,223.055,306.05,424.985,454.765,121.785,201.235,103.45,163.89,43.47,76.35,64.34,108.795,228.8,305.125,637.285,653.135,120.57,197.011,147.885,222.595
2018-10-09,88.8,141.0,105.465,178.345,220.735,305.125,419.85,451.335,118.72,197.19,103.465,165.13,42.93,76.96,63.74,108.0,226.675,302.75,624.37,649.28,118.802,195.621,146.245,223.11
2018-10-10,88.78,140.985,105.64,178.55,233.265,314.735,418.2,444.48,123.56,196.0,103.735,165.475,43.06,77.145,64.255,108.705,228.455,304.74,653.845,658.03,124.468,199.1,146.82,223.845
2018-10-11,90.92,143.72,106.035,178.905,228.835,315.865,401.705,443.89,122.51,198.45,106.515,169.055,44.475,79.125,66.67,108.705,235.98,313.145,642.52,664.47,122.88,199.474,149.83,227.59
2018-10-12,87.95,139.995,106.19,179.195,224.19,311.1,399.505,431.595,121.16,196.835,102.56,164.075,43.015,77.125,64.045,111.965,225.46,301.565,615.565,637.905,121.3,198.063,144.045,220.52
2018-10-15,89.82,141.805,106.58,179.245,222.81,310.745,390.42,419.66,120.91,196.775,104.905,168.75,43.03,76.95,66.265,108.5,222.275,297.92,594.63,624.455,121.531,198.119,146.76,221.95
2018-10-16,89.615,141.52,105.92,178.305,213.045,298.59,390.145,426.2,117.015,191.695,103.27,166.615,43.01,76.905,65.47,109.3,215.965,292.61,595.04,624.755,116.828,193.389,145.15,219.94
2018-10-17,88.835,140.49,106.015,178.395,210.295,294.48,384.96,419.97,118.345,194.495,101.895,164.785,42.735,76.5,65.105,108.795,214.055,290.65,614.505,626.51,119.138,194.872,143.575,217.94
2018-10-18,91.43,141.26,105.865,178.18,217.815,301.15,391.095,424.64,127.79,202.44,104.255,166.74,43.035,76.74,67.15,111.39,221.505,293.885,633.235,656.74,124.432,200.254,147.265,220.26
2018-10-19,92.565,142.68,106.525,179.08,214.445,297.28,393.495,425.96,129.03,204.03,106.23,169.28,43.565,76.79,67.656,112.195,219.465,289.095,628.475,651.24,125.034,200.982,148.585,221.88
2018-10-22,91.615,141.435,106.295,178.7,210.515,296.325,392.68,426.145,132.925,207.075,105.965,168.875,43.01,75.985,66.96,111.105,217.39,294.78,626.915,644.37,125.533,201.369,148.415,221.59
2018-10-23,93.04,143.2,106.855,179.45,210.97,298.755,405.23,439.685,130.6,210.69,107.37,170.655,43.22,76.26,68.365,112.94,223.24,288.215,626.3,654.34,125.267,202.358,151.28,225.06
2018-10-24,94.555,145.09,107.785,180.89,216.84,297.37,400.025,433.78,136.5,210.02,109.595,173.5,43.575,76.75,69.83,114.87,222.685,284.745,633.02,649.805,128.699,204.762,153.695,228.0
2018-10-25,93.395,143.71,108.555,182.025,210.24,297.61,391.105,428.67,132.5,210.84,108.54,172.255,43.42,76.58,69.485,114.475,225.99,291.915,611.335,641.695,126.336,203.387,152.92,227.185
2018-10-26,97.855,149.22,108.245,181.58,207.0,294.655,392.22,427.935,133.98,211.515,112.915,177.785,44.095,79.245,72.365,118.24,234.375,297.905,610.755,640.005,127.019,204.551,158.72,234.15
2018-10-29,97.52,149.545,109.115,182.74,210.595,298.93,383.985,419.635,144.775,225.255,112.96,176.89,44.085,78.66,72.085,117.535,228.655,291.825,624.66,653.05,129.712,207.365,158.605,227.375
2018-10-30,98.6,150.87,109.895,183.8,205.1,292.475,383.39,417.055,142.16,217.07,113.995,178.17,44.055,78.6,72.39,117.92,232.78,290.03,615.655,643.845,127.601,205.729,159.615,228.535
2018-10-31,96.49,148.775,109.545,182.16,205.3,289.745,388.435,423.045,145.17,221.33,112.47,176.225,44.0,78.55,71.56,117.225,237.13,297.92,607.255,615.02,128.4,206.193,157.675,235.3
2018-11-01,96.935,149.555,109.085,181.535,200.14,281.155,387.615,421.63,141.66,218.32,113.41,176.875,44.135,79.125,70.81,117.12,232.495,295.1,581.265,602.715,126.707,204.336,157.245,234.63
2018-11-02,93.335,145.055,107.105,178.715,197.66,278.305,373.96,411.135,138.41,214.295,109.99,172.555,42.85,77.305,66.325,111.18,224.295,286.36,572.1,593.935,123.839,201.579,150.41,226.285
2018-11-05,93.61,145.275,107.685,179.39,195.615,277.505,367.7,407.67,136.135,211.3,112.35,175.39,43.005,77.45,66.97,111.94,221.975,290.255,556.935,585.875,122.633,199.482,151.305,227.195
2018-11-06,91.17,142.21,106.675,177.995,196.585,278.37,363.96,405.16,135.43,210.435,108.825,170.94,42.935,77.355,64.585,108.755,221.68,288.31,558.18,588.415,121.36,198.108,145.81,220.455
2018-11-07,89.155,139.63,105.895,176.875,194.925,276.37,358.29,403.37,133.345,207.785,104.6,165.54,42.73,77.04,63.12,106.76,215.625,283.485,555.535,585.79,119.049,195.349,143.12,217.09
2018-11-08,88.99,139.435,104.99,174.865,200.16,282.475,365.86,406.205,138.76,214.58,104.36,165.25,42.59,76.86,62.985,106.59,217.2,284.095,572.18,588.73,119.888,196.552,141.865,215.555
2018-11-09,89.545,140.11,105.67,175.775,202.54,285.065,367.82,409.65,141.725,218.235,105.45,166.6,43.0,77.425,63.665,107.49,224.15,287.445,576.975,591.895,119.874,195.719,143.415,217.42
2018-11-12,90.3,141.065,106.25,176.105,204.1,286.525,368.27,410.095,142.265,219.185,105.88,167.16,43.075,77.535,64.265,108.295,225.005,288.37,576.965,600.99,119.995,196.705,144.815,219.175
2018-11-13,91.65,142.755,107.215,177.185,207.335,287.975,370.68,410.17,148.01,224.29,107.965,169.8,43.055,77.5,65.975,110.585,225.975,291.33,587.83,611.775,124.09,200.373,146.825,221.64
2018-11-14,94.095,145.84,107.925,177.815,206.615,288.225,370.26,409.495,149.18,225.69,112.44,175.495,43.59,78.26,68.535,114.02,224.825,291.38,587.2,612.335,125.62,202.315,147.425,222.44
2018-11-15,94.355,146.18,106.46,175.85,207.295,289.04,366.665,406.065,149.87,226.58,113.19,176.455,43.75,78.505,67.635,112.835,224.665,289.98,593.915,618.61,126.737,203.589,147.95,223.1
2018-11-16,96.35,148.66,106.475,175.845,204.1,290.0,372.23,410.39,149.96,226.69,114.765,178.425,44.51,79.565,69.16,114.86,228.85,288.95,589.105,613.99,128.744,205.743,148.185,223.39
2018-11-19,99.055,152.01,107.375,177.015,208.565,289.69,375.775,412.38,156.09,234.2,117.41,181.72,45.43,80.855,71.725,118.24,232.945,291.24,603.425,615.0,134.006,211.157,150.495,226.215
2018-11-20,104.09,158.25,108.34,178.315,217.135,299.5,397.72,433.28,161.55,240.835,119.875,184.795,47.065,83.14,75.32,122.96,243.77,302.595,626.265,649.775,140.586,216.978,156.29,233.31
2018-11-21,99.02,151.99,108.31,178.45,212.87,294.445,390.28,430.89,157.555,236.005,116.295,180.325,46.66,82.575,72.095,118.745,235.635,294.08,612.83,637.16,142.4,220.03,150.44,226.165
2018-11-22,99.93,153.1,108.37,178.54,212.7,295.111,391.25,431.8,156.905,234.89,119.005,183.68,45.745,80.43,73.005,119.93,236.985,300.48,612.825,636.985,141.647,218.923,152.15,228.23
2018-11-23,100.63,153.955,108.64,178.89,217.905,301.035,398.88,442.265,161.8,240.795,120.29,185.27,45.82,80.535,73.705,120.83,243.645,295.655,629.235,652.26,147.719,224.672,153.565,229.94
2018-11-26,98.425,151.21,108.59,178.78,222.3,306.02,396.31,435.215,162.98,242.25,116.745,180.845,45.98,80.745,73.11,120.04,242.005,303.68,638.55,660.79,148.094,225.289,148.56,223.825
2018-11-27,99.945,153.05,107.965,178.14,221.805,305.375,410.29,442.205,161.485,237.68,119.485,184.205,46.045,80.805,73.64,120.695,246.815,304.55,662.05,685.245,149.021,227.131,151.665,227.565
2018-11-28,96.165,149.68,107.93,178.06,211.17,305.0,404.775,437.005,151.91,226.295,114.91,179.7,45.62,79.33,70.18,115.295,241.595,301.735,651.47,680.005,143.104,220.875,146.6,222.7
2018-11-29,94.165,147.17,108.5,218.86,210.06,303.795,392.44,432.58,148.145,221.805,112.97,177.265,44.965,78.445,69.945,114.99,232.64,293.985,660.475,688.275,141.435,217.376,143.465,218.86
2018-11-30,92.33,144.89,108.77,178.185,210.88,291.345,391.63,432.62,149.695,225.75,111.12,174.985,44.62,77.995,68.255,112.805,232.03,292.905,660.47,687.825,141.168,216.965,141.075,218.075
2018-12-03,87.335,138.575,109.045,179.21,207.115,286.415,382.12,423.475,143.46,218.2,105.895,168.385,42.855,75.58,63.735,106.845,221.435,281.685,647.1,675.035,135.968,211.814,135.945,211.67
2018-12-04,89.865,141.81,108.96,178.62,211.06,290.51,390.625,433.135,149.915,226.12,109.0,172.35,44.07,77.285,66.81,110.945,222.755,286.24,679.48,705.48,137.671,213.719,141.6,218.795
2018-12-05,90.325,142.43,109.85,179.9,213.62,292.375,388.825,431.445,150.265,227.46,109.415,172.93,44.11,77.375,66.56,110.65,221.59,285.05,679.78,705.18,138.548,214.405,140.595,217.62
2018-12-06,90.195,142.255,110.76,181.56,210.94,288.355,397.8,436.96,150.105,227.27,110.325,174.07,44.165,77.435,69.245,114.185,231.935,296.115,681.28,706.525,138.575,214.855,143.175,220.83
2018-12-07,88.79,140.48,111.31,182.37,207.835,284.88,388.65,434.7,148.255,225.045,108.695,172.015,44.0,77.205,68.32,112.97,226.725,291.33,678.955,704.655,136.931,213.474,140.995,218.13
2018-12-10,91.185,143.495,111.36,182.07,210.05,287.365,393.36,439.25,150.085,227.325,112.64,176.98,44.91,78.44,71.225,116.765,235.225,300.43,702.69,724.105,137.118,213.225,144.275,222.21
2018-12-11,89.295,141.135,111.23,182.025,206.485,283.415,393.355,434.895,148.25,225.155,111.895,176.085,44.505,77.895,69.165,114.1,234.305,294.82,711.735,732.02,136.687,212.012,140.995,218.195
2018-12-12,84.63,135.185,110.84,181.41,199.575,275.52,387.65,431.2,143.14,218.84,105.875,168.45,43.545,76.56,64.215,107.58,225.33,285.3,699.295,720.325,134.385,209.658,134.09,209.505
2018-12-13,82.18,135.97,109.35,179.92,197.895,275.455,383.66,427.56,142.91,218.49,104.05,166.575,43.08,77.87,63.565,110.075,223.565,283.35,715.91,735.685,130.96,206.155,132.275,216.045
2018-12-14,84.4,138.89,109.08,179.97,197.715,276.465,382.065,427.125,145.03,221.065,105.52,168.435,43.245,78.08,65.26,112.37,222.885,283.365,743.93,757.97,131.544,206.3,135.7,220.47
2018-12-17,82.875,134.325,108.27,178.8,197.43,276.105,380.23,425.32,138.72,213.365,104.275,168.14,43.11,78.355,63.39,110.375,221.635,282.005,766.88,776.295,130.894,205.895,134.88,210.545
2018-12-18,82.705,134.125,107.81,178.175,200.07,279.17,377.655,425.795,138.905,213.66,104.38,168.315,43.165,78.45,63.39,110.405,218.655,278.895,764.35,774.12,133.732,208.562,133.055,208.31
2018-12-19,83.895,135.685,108.46,179.04,203.59,282.62,361.33,409.98,142.115,217.67,105.575,168.395,43.725,79.245,64.345,111.725,215.39,275.45,766.47,775.51,140.163,213.238,133.575,208.995
2018-12-20,86.16,138.67,108.42,179.375,208.805,280.335,363.0,411.645,147.72,220.42,106.535,169.68,44.61,80.555,67.54,116.14,220.115,279.99,788.505,789.835,146.992,220.92,139.24,216.205
2018-12-21,89.025,142.315,109.35,180.82,210.22,281.855,364.44,413.015,151.59,225.025,111.05,175.37,45.52,81.79,69.415,118.64,222.845,284.79,796.73,797.555,152.309,226.516,141.015,218.355
2018-12-24,89.86,143.115,109.765,181.25,215.09,287.145,363.48,413.395,157.11,231.57,111.775,176.205,45.95,82.26,69.865,119.21,222.385,284.225,808.24,808.615,157.609,231.742,142.345,219.585
2018-12-25,90.17,143.42,109.99,181.575,215.61,287.725,364.35,414.2,157.65,232.06,111.75,176.185,46.11,82.43,69.85,119.19,222.915,284.795,808.23,808.615,157.402,231.64,142.83,220.06
2018-12-26,90.4,143.675,110.035,181.585,215.21,287.245,364.75,414.78,160.315,235.2,111.68,176.5,46.235,82.58,69.815,119.41,223.165,285.195,809.975,810.1,159.079,234.865,143.195,220.44
2018-12-27,87.835,140.325,110.165,181.38,212.295,288.005,363.225,413.185,158.32,232.685,110.08,174.36,45.995,82.22,67.875,116.72,223.4,285.305,808.9,809.075,160.166,235.319,138.735,214.775
2018-12-28,87.42,139.8,109.625,180.63,208.855,283.315,362.71,413.525,155.53,231.0,109.925,174.18,46.265,82.59,67.385,116.065,224.48,287.505,806.265,814.875,158.901,234.042,138.15,214.065
2018-12-31,87.5,140.25,107.875,175.765,206.64,280.95,360.845,413.145,154.645,230.075,109.41,173.0,45.0,79.63,66.535,111.06,222.87,285.88,799.65,808.52,157.087,232.641,137.54,214.0
2019-01-01,87.64,140.26,107.515,175.035,206.045,280.66,359.775,412.745,154.895,230.09,109.375,173.105,45.08,79.63,66.515,111.125,222.23,285.58,799.63,808.515,157.085,232.535,137.765,214.015
2019-01-02,90.015,143.265,110.54,179.035,203.845,280.99,367.25,413.29,153.35,228.23,112.245,176.685,45.6,80.33,69.165,114.59,227.65,291.675,786.42,789.95,157.358,232.512,142.215,219.52
2019-01-03,91.245,142.745,109.9,178.265,201.085,277.385,370.71,416.68,152.795,227.665,113.03,173.96,46.0,81.0,70.47,114.8,227.215,291.05,762.715,766.135,155.576,231.518,142.835,220.83
2019-01-04,87.805,141.78,109.555,177.79,190.76,266.205,362.815,411.71,143.32,216.535,108.085,172.265,44.395,81.0,66.34,113.79,217.18,285.055,741.285,746.52,144.309,223.376,136.735,217.83
2019-01-07,87.34,141.02,108.29,176.18,185.165,258.99,357.29,404.445,135.245,209.405,106.605,170.185,46.23,83.5,65.665,112.755,210.195,277.76,723.5,731.42,137.801,213.774,134.52,214.74
2019-01-08,85.15,138.17,106.45,173.695,183.94,259.72,369.75,413.65,135.4,208.67,103.22,165.835,45.915,83.01,63.165,109.335,211.525,283.615,730.87,738.06,136.295,211.089,131.585,210.91
2019-01-09,81.655,133.625,104.015,170.4,180.005,253.92,368.465,414.94,132.915,203.51,98.715,160.045,43.975,80.27,61.475,107.01,207.395,276.535,701.61,703.915,132.056,206.71,126.245,204.015
2019-01-10,83.63,135.81,104.65,171.26,183.495,257.23,370.695,417.105,137.115,210.705,98.04,164.01,44.155,79.795,63.3,110.41,209.055,278.365,687.615,707.555,132.86,207.754,128.485,206.6
2019-01-11,81.64,133.225,103.83,170.15,184.125,257.905,373.16,419.44,138.365,212.21,96.35,161.755,44.155,79.785,62.44,109.225,207.86,277.02,686.21,694.89,135.34,210.603,127.78,205.665
2019-01-14,83.375,135.475,103.88,170.18,183.705,260.305,381.09,432.79,137.89,212.46,96.895,162.49,45.965,82.315,64.05,111.425,207.02,276.115,673.77,682.875,135.558,211.023,130.375,209.025
2019-01-15,81.52,133.06,102.8,168.71,183.19,259.125,369.925,423.46,137.56,210.84,95.135,160.14,44.94,80.9,61.32,107.7,202.905,274.655,676.135,682.055,134.706,210.051,127.11,204.815
2019-01-16,79.225,130.25,103.2,169.185,181.42,260.0,357.77,413.365,134.495,210.305,91.095,150.93,43.45,79.19,59.59,103.97,201.03,272.975,667.095,666.78,132.497,207.521,123.685,200.44
2019-01-17,80.755,132.215,103.745,169.92,178.625,260.065,351.625,407.28,131.725,210.45,92.585,152.84,44.17,80.19,60.855,105.665,203.935,276.155,660.4,685.82,130.09,206.503,125.695,202.99
2019-01-18,78.79,129.64,103.115,169.08,171.99,252.21,334.235,397.035,127.44,205.01,89.325,148.57,43.29,78.945,58.56,102.535,199.15,268.7,645.99,667.505,126.774,203.316,123.305,199.87
2019-01-21,79.175,127.74,102.475,168.15,170.39,249.49,332.0,390.0,126.52,208.555,88.67,146.825,42.46,78.0,58.86,101.665,198.05,267.35,644.035,663.385,125.931,201.558,122.34,198.17
2019-01-22,80.69,126.97,103.055,169.125,177.665,254.905,336.94,392.86,133.49,207.215,91.03,147.0,43.91,78.0,61.565,102.59,203.245,273.075,663.39,665.64,130.127,204.749,125.28,199.375
2019-01-23,79.525,125.515,104.325,170.8,171.73,251.575,323.96,385.265,130.75,206.0,89.49,145.07,42.72,76.37,60.5,101.21,197.99,272.275,637.56,647.845,129.534,204.907,123.25,196.86
2019-01-24,78.145,123.79,103.835,170.18,172.13,251.425,317.785,377.265,131.545,206.575,87.84,142.97,43.24,77.095,59.205,99.51,194.05,272.205,620.915,622.785,129.674,205.763,120.665,193.58
2019-01-25,75.505,120.49,103.355,169.655,170.555,249.62,319.185,379.255,131.18,206.165,84.65,138.92,42.73,76.405,57.915,97.825,188.225,265.61,627.82,628.965,129.041,205.064,116.575,188.42
2019-01-28,77.445,123.69,101.515,167.105,172.49,255.235,329.51,389.47,133.235,211.005,86.67,142.69,42.355,76.245,59.14,101.77,192.47,270.325,643.25,652.355,131.172,207.625,119.21,193.43
2019-01-29,75.84,121.67,103.315,169.525,170.94,253.405,328.415,388.365,133.56,211.42,85.33,140.955,42.5,76.445,58.05,100.295,191.755,266.825,648.3,660.0,130.644,206.79,118.92,193.055
2019-01-30,73.395,124.77,103.8,170.15,168.485,250.54,320.84,386.045,135.29,213.65,83.405,143.845,41.93,76.075,56.605,100.96,190.125,266.97,645.34,657.21,127.364,203.279,116.54,194.04
2019-01-31,70.68,119.065,100.7,166.01,165.73,247.275,304.63,373.525,135.75,214.24,79.535,138.065,40.77,74.135,53.555,97.035,177.08,255.44,623.12,634.16,124.727,200.168,110.765,186.515
2019-02-01,71.435,116.165,99.26,164.105,166.96,247.46,309.605,378.39,135.89,214.52,80.77,135.335,40.945,73.5,54.34,95.25,174.65,252.695,613.775,629.83,123.346,199.142,112.485,182.455
2019-02-04,70.905,115.405,99.51,164.365,164.405,244.225,309.59,377.28,133.895,211.87,80.12,134.38,40.905,73.4,54.215,95.005,178.91,256.605,605.82,622.2,120.496,196.969,112.12,181.84
2019-02-05,68.79,112.67,99.46,164.73,161.295,243.545,298.675,371.77,129.8,207.67,78.325,131.985,40.76,73.165,52.98,93.3,173.135,253.39,589.4,607.3,115.816,194.492,109.975,179.055
2019-02-06,69.57,113.67,99.05,164.415,165.99,249.22,303.54,376.84,132.445,211.025,78.825,132.65,40.85,73.3,53.285,93.715,177.325,255.595,605.43,621.95,117.164,193.987,111.115,180.515
2019-02-07,72.89,117.945,99.295,165.155,169.235,251.7,310.14,379.255,138.34,218.745,81.385,136.02,40.675,73.075,56.04,97.495,180.975,257.04,624.165,643.72,119.608,196.516,114.415,184.765
2019-02-08,73.335,118.52,99.98,166.085,172.855,256.29,318.575,387.91,140.595,221.855,82.755,137.82,42.86,76.095,57.755,99.82,184.27,259.055,633.305,650.425,121.808,198.656,116.44,187.37
2019-02-11,71.715,116.44,98.265,163.725,174.55,258.345,322.195,390.59,142.44,224.51,80.745,135.19,44.495,78.32,56.54,98.17,190.965,263.025,641.635,653.535,123.448,201.525,116.085,186.91
2019-02-12,69.94,114.145,96.38,161.16,169.13,253.695,314.755,382.95,138.655,218.975,78.65,138.77,46.455,80.945,55.065,96.16,187.235,258.785,625.365,641.94,121.122,199.623,114.27,184.27
2019-02-13,66.615,109.84,93.92,157.765,170.445,254.125,311.33,378.43,139.16,217.795,75.41,134.315,45.38,79.48,53.265,93.685,190.065,261.9,628.33,640.76,121.037,197.474,110.045,178.86
2019-02-14,67.84,111.415,92.18,155.43,166.33,249.16,314.735,382.795,135.63,213.39,76.565,135.88,45.45,79.565,54.1,94.82,194.935,265.1,628.075,647.2,119.354,197.472,111.58,180.775
2019-02-15,66.28,109.43,93.735,157.555,161.83,243.835,313.67,381.765,135.655,213.5,74.2,132.69,47.77,82.71,52.875,93.18,189.285,258.895,645.155,662.885,118.468,196.419,110.595,179.59
