tanggal,Yield_BRA_MAY_54,Yield_CHIL_JAN_54,Yield_COL_NOV_54,Yield_INDO_SEP_54,Yield_KSA_JAN_54,Yield_MEX_MAY_55,Yield_SOAF_NOV_54,Yield_US_CT_30Y,Spread_BRA_MAY_54,Spread_CHIL_JAN_54,Spread_COL_NOV_54,Spread_INDO_SEP_54,Spread_KSA_JAN_54,Spread_MEX_MAY_55,Spread_SOAF_NOV_54,Yield_BRA_JAN_56,Spread_BRA_JAN_56
2019-06-21,5.185,3.447,4.351,4.184,4.476,4.412,5.59,2.584,260.1,86.3,176.7,160.0,189.2,182.8,300.6,,
2019-06-24,5.177,3.448,4.359,4.187,4.447,4.403,5.596,2.545,263.2,90.3,181.4,164.2,190.2,185.8,305.1,,
2019-06-25,5.189,3.436,4.385,4.181,4.449,4.41,5.622,2.52,266.9,91.6,186.5,166.1,192.9,189.0,310.2,,
2019-06-26,5.217,3.446,4.439,4.184,4.474,4.438,5.653,2.57,264.7,87.6,186.9,161.4,190.4,186.8,308.3,,
2019-06-27,5.178,3.413,4.393,4.203,4.429,4.393,5.591,2.53,264.8,88.3,186.3,167.3,189.9,186.3,306.1,,
2019-06-28,5.158,3.398,4.372,4.18,4.412,4.389,5.585,2.53,262.8,86.8,184.2,165.0,188.2,185.9,305.5,,
2019-07-01,5.124,3.383,4.331,4.155,4.338,4.378,5.549,2.548,257.6,83.5,178.3,160.7,179.0,183.0,300.1,,
2019-07-02,5.119,3.372,4.29,4.152,4.295,4.354,5.555,2.502,261.7,87.0,178.8,165.0,179.3,185.2,305.3,,
2019-07-03,5.095,3.353,4.285,4.14,4.262,4.33,5.547,2.467,262.8,88.6,181.8,167.3,179.5,186.3,308.0,,
2019-07-04,5.095,3.353,4.285,4.14,4.262,4.33,5.553,2.467,262.8,88.6,181.8,167.3,179.5,186.3,308.6,,
2019-07-05,5.115,3.392,4.319,4.11,4.273,4.357,5.632,2.542,257.3,85.0,177.7,156.8,173.1,181.5,309.0,,
2019-07-08,5.105,3.404,4.284,4.154,4.277,4.353,5.638,2.53,257.5,87.4,175.4,162.4,174.7,182.3,310.8,,
2019-07-09,5.081,3.411,4.299,4.164,4.307,4.393,5.68,2.541,254.0,87.0,175.8,162.3,176.6,185.2,313.9,,
2019-07-10,5.038,3.415,4.302,4.189,4.301,4.449,5.68,2.576,246.2,83.9,172.6,161.3,172.5,187.3,310.4,,
2019-07-11,5.032,3.452,4.341,4.137,4.328,4.497,5.663,2.66,237.2,79.2,168.1,147.7,166.8,183.7,300.3,,
2019-07-12,5.019,3.461,4.355,4.168,4.297,4.467,5.688,2.647,237.2,81.4,170.8,152.1,165.0,182.0,304.1,,
2019-07-15,4.997,3.454,4.338,4.168,4.255,4.441,5.651,2.611,238.6,84.3,172.7,155.7,164.4,183.0,304.0,,
2019-07-16,5.005,3.472,4.36,4.149,4.252,4.459,5.622,2.613,239.2,85.9,174.7,153.6,163.9,184.6,300.9,,
2019-07-17,4.99,3.464,4.347,4.161,4.243,4.458,5.585,2.557,243.3,90.7,179.0,160.4,168.6,190.1,302.8,,
2019-07-18,4.971,3.466,4.341,4.143,4.288,4.449,5.557,2.565,240.6,90.1,177.6,157.8,172.3,188.4,299.2,,
2019-07-19,4.978,3.46,4.336,4.138,4.262,4.451,5.52,2.58,239.8,88.0,175.6,155.8,168.2,187.1,294.0,,
2019-07-22,4.948,3.447,4.296,4.134,4.274,4.421,5.516,2.572,237.6,87.5,172.4,156.2,170.2,184.9,294.4,,
2019-07-23,4.933,3.443,4.28,4.123,4.26,4.428,5.516,2.616,231.7,82.7,166.4,150.7,164.4,181.2,290.0,,
2019-07-24,4.892,3.421,4.268,4.114,4.219,4.438,5.512,2.573,231.9,84.8,169.5,154.1,164.6,186.5,293.9,,
2019-07-25,4.886,3.424,4.287,4.089,4.229,4.521,5.597,2.609,227.7,81.5,167.8,148.0,162.0,191.2,298.8,,
2019-07-26,4.87,3.423,4.284,4.111,4.221,4.544,5.708,2.593,227.7,83.0,169.1,151.8,162.8,195.1,311.5,,
2019-07-29,4.857,3.417,4.284,4.106,4.222,4.55,5.746,2.591,226.6,82.6,169.3,151.5,163.1,195.9,315.5,,
2019-07-30,4.866,3.415,4.306,4.106,4.216,4.564,5.763,2.58,228.6,83.5,172.6,152.6,163.6,198.4,318.3,,
2019-07-31,4.849,3.401,4.297,4.119,4.187,4.543,5.763,2.525,232.4,87.6,177.2,159.4,166.2,201.8,323.8,,
2019-08-01,4.82,3.376,4.277,4.147,4.163,4.525,5.81,2.443,237.7,93.3,183.4,170.4,172.0,208.2,336.7,,
2019-08-02,4.808,3.314,4.268,4.094,4.068,4.521,5.767,2.383,242.5,93.1,188.5,171.1,168.5,213.8,338.4,,
2019-08-05,4.805,3.218,4.235,4.087,4.067,4.483,5.728,2.255,255.0,96.3,198.0,183.2,181.2,222.8,347.3,,
2019-08-06,4.796,3.209,4.219,4.078,4.084,4.469,5.709,2.234,256.2,97.5,198.5,184.4,185.0,223.5,347.5,,
2019-08-07,4.737,3.124,4.115,4.022,4.044,4.349,5.642,2.253,248.4,87.1,186.2,176.9,179.1,209.6,338.9,,
2019-08-08,4.717,3.1,4.063,3.989,3.953,4.273,5.629,2.237,248.0,86.3,182.6,175.2,171.6,203.6,339.2,,
2019-08-09,4.718,3.094,4.04,3.976,3.965,4.271,5.605,2.26,245.8,83.4,178.0,171.6,170.5,201.1,334.5,,
