tanggal,0.08,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,39
2009-03-03,8.7414,10.7693,11.9406,12.5892,12.9959,13.2905,13.5292,13.7348,13.9159,14.0753,14.2141,14.3335,14.435,14.5201,14.5907,14.6486,14.6958,14.7339,14.7644,14.7886,14.8076,14.8224,14.8339,14.8426,14.8491,14.8539,14.8573,14.8597,14.8613,14.8622,14.8627,,,,,,,,,,
2009-03-04,8.3689,10.2433,11.4867,12.2431,12.725,13.0546,13.3011,13.5016,13.6755,13.8321,13.9753,14.1066,14.2262,14.3341,14.4304,14.5151,14.5886,14.6516,14.7047,14.7487,14.7845,14.8129,14.8348,14.8509,14.8621,14.8689,14.8721,14.8722,14.8696,14.865,14.8585,,,,,,,,,,
2009-03-05,8.4551,10.2865,11.3923,12.0324,12.4493,12.7607,13.0209,13.253,13.4656,13.6611,13.8396,14.0008,14.1447,14.2717,14.3827,14.4789,14.5615,14.632,14.6918,14.7423,14.7847,14.8201,14.8497,14.8743,14.8946,14.9114,14.9253,14.9367,14.946,14.9537,14.96,,,,,,,,,,
2009-03-06,8.3883,10.3106,11.3717,11.9727,12.3872,12.7229,13.0174,13.2814,13.5166,13.7228,13.9006,14.0513,14.1773,14.2814,14.3665,14.4355,14.4909,14.5353,14.5705,14.5983,14.6203,14.6375,14.6509,14.6614,14.6696,14.6759,14.6808,14.6845,14.6874,14.6897,14.6914,,,,,,,,,,
2009-03-10,8.3885,10.0056,11.0146,11.6686,12.16,12.566,12.9152,13.2176,13.4772,13.6971,13.8805,14.0315,14.1543,14.2531,14.3318,14.3941,14.443,14.4811,14.5107,14.5336,14.5512,14.5648,14.5751,14.583,14.5889,14.5935,14.5969,14.5995,14.6015,14.6029,14.604,,,,,,,,,,
2009-03-11,8.5677,9.8624,10.8845,11.6283,12.1819,12.6041,12.9339,13.1976,13.413,13.5918,13.7425,13.8707,13.9806,14.0752,14.1569,14.2275,14.2886,14.3414,14.387,14.4262,14.46,14.4891,14.5139,14.5352,14.5534,14.5689,14.582,14.5932,14.6027,14.6107,14.6175,,,,,,,,,,
2009-03-12,8.5356,9.8697,10.8941,11.6302,12.1795,12.6035,12.9406,13.2144,13.4402,13.6283,13.7858,13.9179,14.0287,14.1215,14.199,14.2635,14.3171,14.3615,14.3981,14.4282,14.4529,14.4731,14.4895,14.5029,14.5138,14.5226,14.5297,14.5355,14.5401,14.5438,14.5468,,,,,,,,,,
2009-03-13,8.6172,9.6812,10.6277,11.3924,12.0095,12.5069,12.9074,13.2295,13.4883,13.696,13.8626,13.9962,14.1031,14.1887,14.2571,14.3118,14.3554,14.3903,14.4181,14.4403,14.4579,14.472,14.4832,14.4921,14.4992,14.5048,14.5093,14.5129,14.5157,14.5179,14.5197,,,,,,,,,,
2009-03-16,8.7109,9.6094,10.4237,11.0955,11.6499,12.1073,12.4847,12.7961,13.053,13.265,13.4399,13.5842,13.7033,13.8015,13.8826,13.9494,14.0046,14.0502,14.0877,14.1187,14.1443,14.1654,14.1828,14.1972,14.209,14.2188,14.2269,14.2336,14.2391,14.2436,14.2473,,,,,,,,,,
2009-03-17,8.7029,9.5516,10.3283,10.9757,11.5153,11.9651,12.34,12.6525,12.9129,13.13,13.311,13.4618,13.5876,13.6924,13.7797,13.8525,13.9132,13.9638,14.006,14.0411,14.0704,14.0949,14.1152,14.1322,14.1463,14.1581,14.1679,14.1761,14.1829,14.1886,14.1934,,,,,,,,,,
