tanggal,Malaysia,Mexico,Thailand,China,Indonesia,Philipina,India,South_Africa,Brazil,Turki,Argentina,USA,Chile,Colombia,German,Japan,Polandia,Portugal,Vietnam,Singapore,South_Korea,Ukraine,Australia,Hongkong,Shanghai,Indonesia_LQ45,SP_500,NASDAQ,FTSE,CAC_40
2025-03-17,1527.81,52484.29,1170.2,3426.128,6471.947,6306.19,74169.95,88525.1,130833.96,10862.14,2346306.0,41841.63,7601.82,1634.64,23154.57,37396.52,98011.87,4263.27,1336.26,3859.36,2610.69,507.02,7854.062,24145.57,3996.79,729.348,5675.12,17808.66,8680.29,8073.98
2025-03-18,1527.81,52773.32,1176.17,3429.759,6223.388,6284.68,75301.26,88893.11,131474.73,10802.23,2288538.0,41581.31,7585.61,1623.35,23380.7,37845.42,98770.37,4296.97,1330.97,3894.97,2612.34,507.02,7860.417,24740.57,4007.72,709.013,5614.66,17504.12,8705.23,8114.57
2025-03-19,1517.66,53060.76,1189.66,3426.429,6311.66,6313.12,75449.05,90149.69,132508.45,9860.29,2392030.0,41964.63,7594.95,1616.99,23288.06,37751.88,98439.39,4269.31,1324.63,3908.31,2628.62,507.02,7828.252,24771.14,4010.17,711.672,5675.29,17750.79,8706.66,8171.47
2025-03-20,1504.16,53100.83,1181.71,3408.948,6381.674,6323.13,76348.06,89518.75,131954.9,9810.94,2361583.0,41953.32,7575.53,1607.79,22999.15,37751.88,97609.94,4272.91,1323.93,3930.49,2637.1,507.02,7918.891,24219.95,3974.99,710.2,5662.89,17691.63,8701.99,8094.2
2025-03-21,1505.45,52672.42,1186.61,3364.831,6258.179,6266.75,76905.51,89518.75,132344.88,9044.64,2433538.0,41985.35,7585.81,1608.85,22891.68,37677.06,96891.23,4223.02,1321.88,3926.45,2643.13,507.02,7931.231,23689.72,3914.7,692.022,5667.56,17784.05,8646.79,8042.95
2025-03-24,1503.82,52674.84,1190.06,3370.028,6161.218,6192.02,77984.38,88985.61,131321.44,9299.36,2433538.0,42583.32,7632.66,1608.85,22852.66,37608.49,98281.71,4210.24,1330.32,3936.33,2632.07,507.02,7936.885,23905.56,3934.85,681.024,5767.57,18188.59,8638.01,8022.33
2025-03-25,1513.6,53203.27,1184.93,3369.976,6235.619,6159.85,78017.19,89713.04,132067.69,9715.58,2487680.0,42587.5,7606.42,1634.99,23109.79,37780.54,99487.67,4244.63,1331.92,3954.53,2615.81,507.02,7942.459,23344.25,3932.3,697.014,5776.65,18271.86,8663.8,8108.59
2025-03-26,1518.05,52806.89,1190.36,3368.697,6472.356,6166.05,77288.5,89926.53,132519.63,9649.53,2439966.0,42454.79,7593.44,1598.67,22839.03,38027.29,98547.63,4271.38,1326.09,3963.71,2643.94,505.45,7998.968,23483.32,3919.36,731.136,5712.2,17899.02,8689.59,8030.68
2025-03-27,1535.73,53477.74,1187.9,3373.749,6510.62,6139.51,77606.43,89897.64,133148.75,9612.84,2412082.0,42299.7,7654.06,1600.88,22678.74,37799.97,98745.21,4277.99,1323.81,3981.57,2607.15,505.45,7969.045,23578.8,3932.41,734.513,5693.31,17804.03,8666.12,7990.11
2025-03-28,1513.65,53172.97,1175.45,3351.307,6510.62,6147.44,77414.92,89572.58,131902.18,9659.48,2378563.0,41583.9,7694.49,1603.63,22461.52,37120.33,97819.39,4315.28,1317.46,3972.43,2557.98,505.45,7982.009,23426.6,3915.17,734.513,5580.94,17322.99,8658.85,7916.08
2025-03-31,1513.65,52484.43,1158.09,3335.746,6510.62,6180.72,77414.92,88637.45,130259.54,9659.48,2338761.0,42001.76,7648.59,1602.92,22163.49,35617.56,95953.33,4261.45,1306.86,3972.43,2481.12,505.45,7843.424,23119.58,3887.31,734.513,5611.85,17299.29,8582.81,7790.71
2025-04-01,1513.65,53337.9,1168.02,3348.435,6510.62,6180.72,76024.51,89950.79,131147.29,9659.48,2356531.0,41989.96,7685.6,1625.55,22539.98,35624.48,97511.08,4317.33,1317.33,3968.85,2521.39,505.45,7925.163,23206.84,3887.68,734.513,5633.07,17449.89,8634.8,7876.36
2025-04-02,1526.52,53800.93,1172.69,3350.127,6510.62,6247.68,76617.44,89105.74,131190.34,9523.31,2356531.0,42225.32,7698.7,1653.5,22390.84,35725.87,97963.95,4316.96,1317.83,3954.21,2505.86,505.45,7934.549,23202.53,3884.39,734.513,5670.97,17601.05,8608.48,7858.83
2025-04-03,1518.91,54089.28,1161.81,3342.008,6510.62,6145.73,76295.36,86082.52,131140.65,9484.26,2275659.0,40545.93,7719.22,1657.4,21717.39,34735.93,94482.05,4329.79,1229.84,3942.23,2486.7,505.45,7859.727,22849.81,3861.5,734.513,5396.52,16550.61,8474.74,7598.98
2025-04-04,1504.14,51452.73,1125.21,3342.008,6510.62,6084.19,75364.69,81553.66,127256.0,9379.83,2107816.0,38314.86,7504.21,1620.49,20641.72,33780.58,89040.0,4123.7,1210.67,3825.86,2465.42,505.45,7667.846,22849.81,3861.5,734.513,5074.08,15587.79,8054.98,7274.95
2025-04-07,1443.8,50458.32,1125.21,3096.576,6510.62,5822.85,73137.9,82161.52,125588.09,9407.17,2025967.0,37965.6,7252.56,1609.66,19789.62,31136.58,87727.11,3875.43,1210.67,3540.5,2328.2,505.45,7343.255,19828.3,3589.44,734.513,5062.25,15603.26,7702.08,6927.12
2025-04-08,1443.56,50316.59,1074.59,3145.549,5996.142,6006.34,74227.08,84227.34,123931.89,9477.14,1990621.0,37645.59,7163.09,1552.71,20280.26,33012.58,90412.02,3989.59,1132.79,3469.47,2334.23,505.45,7509.976,20127.68,3650.76,667.772,4982.77,15267.91,7910.53,7100.42
2025-04-09,1400.59,52527.67,1088.18,3186.81,5967.988,6006.34,73847.15,82485.81,127795.93,9275.5,2183577.0,40608.45,7473.43,1601.6,19670.88,31714.03,87988.57,3875.68,1094.3,3393.69,2293.7,505.45,7374.952,20264.49,3686.79,669.374,5456.9,17124.97,7679.48,6863.02
2025-04-10,1463.13,51514.82,1133.95,3223.638,6254.024,6077.82,73847.15,86041.54,126354.75,9338.58,2111490.0,39593.66,7372.09,1546.98,20562.73,34609.0,91690.85,3965.24,1168.34,3577.83,2445.06,505.45,7709.55,20681.78,3735.12,707.114,5268.05,16387.31,7913.25,7126.02
2025-04-11,1454.76,51498.9,1128.66,3238.227,6262.226,6082.44,75157.26,86406.46,127682.4,9380.95,2248803.0,40212.71,7430.69,1561.52,20374.1,33585.58,91120.04,4042.64,1222.46,3512.53,2432.72,505.45,7646.458,20914.69,3750.52,706.698,5363.36,16724.46,7964.18,7104.8
2025-04-14,1480.86,52391.35,1128.66,3262.808,6368.517,6145.52,75157.26,88717.11,129453.91,9423.62,2364950.0,40524.79,7572.2,1582.31,20954.83,33982.36,93759.46,4079.2,1241.44,3548.91,2455.89,505.45,7748.596,21417.4,3759.14,724.031,5405.97,16831.48,8134.34,7273.12
2025-04-15,1486.43,52643.04,1128.66,3267.662,6441.683,6186.1,76734.89,89521.8,129245.39,9393.79,2284280.0,40368.96,7695.06,1603.83,21253.7,34267.54,94140.8,4167.89,1227.79,3624.72,2477.41,505.45,7761.721,21466.27,3761.23,723.21,5396.63,16823.17,8249.12,7335.4
2025-04-16,1476.92,53018.57,1138.9,3276.004,6400.054,6134.62,77044.29,89696.69,128316.89,9266.09,2177975.0,39669.39,7710.55,1626.73,21311.02,33920.4,94136.7,4204.88,1210.3,3662.45,2447.43,505.45,7758.903,21056.98,3772.82,717.245,5275.7,16307.16,8275.6,7329.97
2025-04-17,1483.27,53018.57,1141.28,3280.341,6438.269,6134.62,78553.2,89486.79,129650.03,9396.02,2177975.0,39142.23,7815.25,1626.73,21205.86,34377.6,95165.01,4199.58,1217.25,3720.33,2470.41,505.45,7819.136,21395.14,3772.22,722.692,5282.7,16286.45,8275.66,7285.86
2025-04-18,1499.4,53018.57,1150.95,3276.73,6438.269,6134.62,78553.2,89486.79,129650.03,9317.24,2177975.0,39142.23,7815.25,1626.73,21205.86,34730.28,95165.01,4199.58,1219.12,3720.33,2483.42,505.45,7819.136,21395.14,3772.52,722.692,5282.7,16286.45,8275.66,7285.86
2025-04-21,1499.47,53758.75,1134.71,3291.434,6445.967,6138.0,79408.5,89486.79,129650.03,9321.64,2045707.0,38170.41,7751.38,1619.72,21205.86,34279.92,95165.01,4199.58,1207.07,3759.22,2488.42,505.45,7819.136,21395.14,3784.88,721.792,5158.2,15870.9,8275.66,7285.86
2025-04-22,1486.25,54777.84,1144.05,3299.757,6538.266,6145.59,79595.59,89912.0,130464.38,9312.13,2163891.0,39186.98,7814.36,1631.26,21293.53,34220.6,97124.61,4282.32,1197.13,3795.41,2486.64,505.45,7816.703,21562.32,3783.95,730.308,5287.76,16300.42,8328.6,7326.47
2025-04-23,1501.19,55766.58,1153.77,3296.355,6634.377,6168.48,80116.49,89846.81,132216.07,9312.13,2239402.0,39606.57,7922.51,1642.84,21961.97,34868.63,99675.82,4279.49,1211.0,3832.32,2525.56,505.45,7920.513,22072.62,3786.88,744.782,5375.86,16708.05,8403.18,7482.36
2025-04-24,1506.52,56382.0,1146.86,3297.288,6613.478,6158.48,79801.43,90552.77,134580.43,9490.9,2232745.0,40093.4,7998.6,1634.48,22064.51,35039.15,100115.3,4306.69,1223.35,3831.92,2522.33,505.45,7968.227,21909.76,3784.36,741.87,5484.77,17166.04,8407.44,7502.78
2025-04-25,1509.2,56720.12,1159.0,3295.06,6678.915,6268.75,79212.53,90720.33,134739.28,9432.55,2225243.0,40113.5,7991.62,1641.69,22242.45,35705.74,100156.9,4347.07,1229.23,3823.78,2546.3,505.45,7968.227,21980.74,3786.99,750.024,5525.21,17382.94,8415.25,7536.26
2025-04-28,1521.59,56980.13,1159.53,3288.415,6722.966,6249.5,80218.37,90720.33,135015.89,9306.96,2179249.0,40227.59,7986.82,1618.19,22271.67,35839.99,100492.9,4308.13,1226.8,3811.8,2548.86,505.45,7997.057,21971.96,3781.62,753.716,5528.75,17366.13,8417.34,7573.76
2025-04-29,1515.56,55613.43,1171.12,3286.655,6749.075,6252.19,80288.38,91311.15,135092.99,9224.84,2158848.0,40527.62,8059.4,1620.8,22425.83,35839.99,100815.9,4361.13,1226.3,3805.18,2565.42,505.45,8070.592,22008.11,3775.08,757.189,5560.83,17461.32,8463.46,7555.87
2025-04-30,1540.22,56259.28,1197.26,3279.031,6766.795,6354.99,80242.24,91583.39,135066.97,9078.43,2100844.0,40669.36,8041.14,1636.51,22496.98,36045.38,98722.91,4374.74,1226.3,3832.51,2556.61,505.45,8126.207,22119.41,3770.57,761.515,5569.06,17446.34,8494.85,7593.87
2025-05-01,1540.22,56259.28,1197.26,3279.031,6766.795,6354.99,80242.24,91583.39,135066.97,9078.43,2100844.0,40752.96,8041.14,1636.51,22496.98,36452.3,98722.91,4374.74,1226.3,3832.51,2556.61,505.45,8145.598,22119.41,3770.57,761.515,5604.14,17710.74,8496.8,7593.87
2025-05-02,1542.49,55811.99,1198.98,3279.031,6815.73,6411.86,80501.99,92332.59,135133.88,9167.58,2100844.0,41317.43,8039.23,1641.99,23086.65,36830.69,101199.9,4383.83,1226.3,3845.14,2559.79,505.45,8238.046,22504.68,3770.57,763.349,5686.67,17977.73,8596.35,7770.48
2025-05-05,1539.54,55836.0,1198.98,3279.031,6831.952,6359.63,80796.84,92063.06,133491.23,9112.19,2059932.0,41218.83,8019.77,1642.08,23344.54,36830.69,100437.1,4409.42,1240.05,3853.07,2559.79,505.45,8157.787,22504.68,3770.57,767.318,5650.38,17844.24,8596.35,7727.93
2025-05-06,1536.8,57349.84,1187.86,3316.114,6898.197,6418.69,80641.07,92027.51,133515.82,9134.68,2129995.0,40829.0,8069.8,1648.51,23249.65,36830.69,99195.99,4419.87,1241.95,3860.41,2559.79,505.45,8151.439,22662.71,3808.54,774.756,5606.91,17689.66,8597.42,7696.92
2025-05-07,1549.9,57954.39,1220.27,3342.665,6926.225,6465.45,80746.78,91496.59,133397.52,9074.62,2059915.0,41113.97,8173.81,1641.08,23115.96,36779.66,100382.7,4425.26,1250.37,3865.37,2573.8,505.45,8178.321,22691.88,3831.63,777.053,5631.28,17738.16,8559.33,7626.84
2025-05-08,1542.74,56866.76,1206.59,3351.996,6827.75,6389.49,80334.81,90890.08,136231.9,9279.21,2061722.0,41368.45,8162.87,1655.15,23352.69,36928.63,101010.2,4443.39,1269.8,3848.22,2579.48,505.45,8191.651,22775.92,3852.9,763.758,5663.94,17928.14,8531.61,7694.44
2025-05-09,1546.5,56551.18,1210.94,3341.999,6832.803,6458.2,79454.47,91861.21,136511.88,9390.51,2114386.0,41249.38,8233.13,1645.4,23499.32,37503.33,103247.4,4454.06,1267.3,3876.16,2577.27,505.45,8231.201,22867.74,3846.16,765.371,5659.91,17928.92,8554.8,7743.75
2025-05-12,1546.5,56765.58,1210.94,3369.244,6832.803,6458.2,82429.9,92170.83,136563.18,9747.07,2230395.0,42410.1,8326.19,1655.26,23566.54,37644.26,103526.8,4540.94,1283.26,3876.16,2607.33,505.45,8233.529,23549.46,3890.61,765.371,5844.19,18708.34,8604.98,7850.1
2025-05-13,1582.39,57357.54,1214.39,3374.871,6832.803,6566.82,81148.22,92638.8,138963.11,9700.17,2285483.0,42140.43,8368.76,1699.93,23638.56,38183.26,104280.8,4601.83,1293.43,3881.05,2608.42,505.45,8268.986,23108.27,3896.26,765.371,5886.55,19010.08,8602.92,7873.83
2025-05-14,1583.51,57644.94,1216.71,3403.948,6979.88,6551.81,81330.56,92473.98,138422.84,9701.55,2301643.0,42051.06,8469.64,1678.16,23527.01,38128.13,103815.4,4604.55,1309.73,3871.05,2640.57,505.45,8279.596,23640.65,3943.21,787.079,5892.58,19146.81,8585.01,7836.79
2025-05-15,1573.02,57959.72,1194.49,3380.821,7040.161,6466.86,82530.74,92338.44,139334.38,9541.3,2298473.0,42322.75,8411.01,1666.85,23695.59,37755.51,103232.9,4613.93,1313.2,3891.94,2621.36,505.45,8297.483,23453.16,3907.2,796.421,5916.93,19112.32,8633.75,7853.47
2025-05-16,1571.75,57987.14,1195.77,3367.462,7106.526,6465.53,82330.59,92618.55,139187.39,9668.36,2318360.0,42654.74,8386.16,1646.92,23767.43,37753.72,103150.5,4632.86,1301.39,3897.87,2626.87,505.45,8343.681,23345.05,3889.09,806.15,5958.38,19211.1,8684.56,7886.69
2025-05-19,1556.14,58493.39,1187.06,3367.583,7141.091,6454.84,82059.42,92492.11,139636.41,9668.36,2369505.0,42792.07,8392.1,1658.24,23934.98,37498.63,102362.1,4636.29,1296.29,3876.2,2603.42,505.45,8295.098,23332.72,3877.15,811.653,5963.6,19215.46,8699.31,7883.63
2025-05-20,1548.87,58311.15,1189.14,3380.478,7094.602,6335.33,81186.44,92763.22,140109.63,9514.01,2378464.0,42677.24,8418.33,1662.69,24036.11,37529.49,102543.2,4715.76,1315.15,3882.5,2601.8,505.45,8343.328,23681.48,3898.17,802.548,5940.46,19142.71,8781.12,7942.42
2025-05-21,1544.8,58568.02,1179.81,3387.573,7142.461,6375.35,81596.63,93397.44,137881.27,9398.93,2319549.0,41860.44,8418.33,1649.5,24122.4,37298.98,101569.0,4701.99,1323.05,3882.55,2625.58,505.45,8386.764,23827.78,3916.38,812.165,5844.61,18872.64,8786.46,7910.49
2025-05-22,1527.02,57894.82,1173.37,3380.188,7166.981,6305.37,80951.99,93135.11,137272.59,9475.21,2314897.0,41859.09,8367.62,1641.31,23999.17,36985.87,100768.4,4693.93,1313.84,3880.09,2593.67,505.45,8348.651,23544.31,3913.87,815.014,5842.01,18925.73,8739.26,7864.44
2025-05-23,1535.38,58410.37,1176.36,3348.372,7214.163,6413.1,81721.08,93528.74,137824.29,9356.04,2345902.0,41603.07,8399.59,1654.73,23629.58,37160.47,99925.61,4682.62,1314.46,3882.42,2592.09,505.45,8360.878,23601.26,3882.27,816.544,5802.82,18737.21,8717.97,7734.4
2025-05-26,1534.3,58459.16,1178.43,3346.839,7188.353,6389.94,82176.45,93724.31,138136.14,9345.15,2370800.0,41603.07,8390.2,1652.91,24027.65,37531.53,102261.4,4725.11,1332.51,3875.6,2644.4,505.45,8361.019,23282.33,3860.11,816.716,5802.82,18737.21,8717.97,7828.13
2025-05-27,1526.16,58593.83,1163.42,3340.687,7198.967,6384.62,81551.63,93764.15,139541.23,9213.58,2355098.0,42343.65,8351.79,1640.95,24226.49,37724.11,102966.3,4739.05,1339.81,3896.09,2637.22,505.45,8407.562,23381.99,3839.4,818.175,5921.54,19199.16,8778.05,7826.79
2025-05-28,1523.48,58735.86,1160.74,3339.932,7175.819,6425.8,81312.32,93868.87,138887.81,9177.7,2344329.52,42098.7,8244.52,1647.24,24038.19,37722.4,103870.3,4736.11,1341.87,3911.92,2670.15,505.45,8396.941,23258.31,3836.24,814.762,5888.55,19100.94,8726.01,7788.1
2025-05-29,1518.98,58614.41,1164.01,3363.446,7175.819,6412.81,81633.02,94726.12,138533.7,9170.56,2308056.0,42215.73,8192.19,1636.59,23933.23,38432.98,101954.9,4747.36,1341.86,3916.84,2720.64,505.45,8409.804,23573.38,3858.7,814.762,5912.17,19175.87,8716.45,7779.72
2025-05-30,1508.35,57841.7,1149.18,3347.487,7175.819,6341.53,81451.01,94330.84,137026.62,9019.57,2278992.0,42270.07,8047.51,1608.9,23997.48,37965.1,101476.1,4751.54,1332.6,3894.61,2697.67,505.45,8434.705,23289.77,3840.23,814.762,5911.69,19113.77,8772.38,7751.89
2025-06-02,1508.35,57705.48,1149.18,3347.487,7065.069,6352.66,81373.75,95162.33,136786.65,9008.87,2206291.0,42305.48,8048.93,1608.9,23930.67,37470.67,100908.6,4776.92,1336.3,3890.59,2698.97,505.45,8414.073,23157.97,3840.23,795.952,5935.94,19242.61,8774.26,7737.2
2025-06-03,1503.25,57639.07,1149.18,3361.976,7044.822,6412.86,80737.51,94882.3,137546.26,9277.01,2224638.0,42519.64,8112.07,1643.59,24091.62,37446.81,99970.96,4796.96,1347.25,3894.38,2698.97,505.45,8466.682,23512.49,3852.01,794.922,5970.37,19398.96,8787.02,7763.84
2025-06-04,1507.97,57484.52,1132.02,3376.203,7069.037,6378.56,80998.25,95650.16,137001.58,9474.96,2126915.0,42427.74,8169.98,1651.36,24276.48,37747.45,101380.5,4768.73,1345.74,3903.88,2770.84,505.45,8541.839,23654.03,3868.74,796.625,5970.81,19460.49,8801.29,7804.67
2025-06-05,1518.12,57777.49,1140.63,3384.098,7113.425,6376.79,81442.04,96411.77,136236.37,9486.56,2124156.0,42319.74,8145.59,1655.95,24323.58,37554.49,100228.0,4768.48,1342.09,3917.69,2812.05,505.45,8538.93,23906.97,3877.56,801.703,5939.3,19298.45,8811.04,7790.27
2025-06-06,1516.79,58061.41,1136.43,3385.358,7113.425,6376.79,82188.99,96366.08,136102.1,9486.56,2156779.0,42762.87,8170.04,1651.21,24304.46,37741.61,99287.48,4792.79,1329.89,3934.29,2812.05,505.45,8515.734,23792.54,3873.98,801.703,6000.36,19529.95,8837.91,7804.87
2025-06-09,1519.41,57813.38,1135.24,3399.771,7113.425,6406.13,82445.21,96413.48,135699.38,9486.56,2111197.0,42761.76,8172.55,1635.71,24174.32,38088.57,100344.9,4788.22,1310.57,3936.32,2855.77,505.45,8515.734,24181.43,3885.25,801.703,6005.88,19591.24,8832.28,7791.47
2025-06-10,1516.95,58098.51,1139.16,3384.816,7230.745,6347.67,82391.72,96657.0,136436.07,9659.31,2202667.0,42866.87,8227.18,1649.53,23987.56,38211.51,102091.3,4837.15,1316.23,3933.8,2871.85,505.45,8587.195,24162.87,3865.47,812.8,6038.81,19714.99,8853.08,7804.33
2025-06-11,1523.84,57767.33,1141.58,3402.316,7222.456,6381.32,82515.14,96404.14,137128.04,9686.11,2171273.0,42865.77,8320.11,1659.35,23948.9,38421.19,101699.3,4831.58,1315.2,3919.05,2907.04,505.45,8592.103,24366.94,3894.63,810.47,6022.24,19615.88,8864.35,7775.9
2025-06-12,1526.62,57829.74,1128.62,3402.658,7204.37,6381.32,81691.98,97029.34,137799.74,9520.22,2187671.01,42967.62,8269.44,1648.88,23771.45,38173.09,100894.7,4864.12,1322.99,3922.2,2920.03,505.45,8565.109,24035.38,3892.2,807.885,6045.26,19662.48,8884.92,7765.11
2025-06-13,1518.11,57438.57,1122.7,3376.996,7166.065,6395.59,81118.6,95324.34,137212.63,9311.88,2127156.0,42197.79,8209.92,1648.92,23516.23,37834.25,99364.86,4838.62,1315.49,3911.42,2894.62,505.45,8547.442,23892.56,3864.18,801.808,5976.97,19406.83,8850.63,7684.68
2025-06-16,1519.99,57046.86,1114.49,3388.729,7117.591,6358.58,81796.15,95324.34,139255.91,9350.01,2127156.0,42515.09,8165.29,1633.17,23699.12,38311.33,99583.4,4887.71,1338.11,3908.46,2946.66,505.45,8548.373,24060.99,3873.8,794.991,6033.11,19701.21,8875.22,7742.24
2025-06-17,1511.64,56676.82,1113.58,3387.405,7155.852,6369.19,81583.3,94657.07,138840.02,9339.59,2072440.0,42215.8,8091.58,1631.46,23434.65,38536.74,100082.0,4827.31,1347.69,3930.64,2950.3,505.45,8541.266,23980.3,3870.38,799.884,5982.72,19521.09,8834.03,7683.73
2025-06-18,1511.95,56729.57,1094.58,3388.809,7107.789,6337.43,81444.66,94992.81,138716.64,9196.13,2050983.0,42171.66,8086.72,1650.7,23317.81,38885.15,99940.42,4819.57,1346.83,3920.81,2972.19,505.45,8531.172,23710.69,3874.97,792.758,5980.87,19546.27,8843.47,7656.12
2025-06-19,1501.44,56068.16,1068.73,3362.108,6968.639,6357.01,81361.87,94914.7,138716.64,9102.02,2064099.0,42171.66,8077.48,1653.04,23057.38,38488.34,99940.42,4827.41,1352.04,3894.18,2977.74,505.45,8523.695,23237.74,3843.09,774.814,5980.87,19546.27,8791.8,7553.45
2025-06-20,1502.74,56264.69,1067.63,3359.896,6907.138,6339.77,82408.17,94710.48,137115.83,9203.37,2064099.0,42206.82,8077.48,1647.78,23350.55,38403.23,100405.8,4862.57,1349.35,3883.43,3021.84,505.45,8505.483,23530.48,3846.64,764.934,5967.84,19447.41,8774.65,7589.66
2025-06-23,1516.61,56097.71,1062.78,3381.582,6787.14,6218.28,81896.79,95128.2,136550.5,9141.31,1977116.0,42581.78,8029.71,1647.78,23269.01,38354.09,98984.52,4834.49,1358.18,3879.26,3014.47,505.45,8474.885,23689.13,3857.9,753.825,6025.17,19630.97,8758.04,7537.57
2025-06-24,1514.29,56743.28,1100.01,3420.566,6869.171,6292.75,82055.11,95887.03,137164.61,9448.9,2064590.0,43089.02,8148.15,1671.64,23641.58,38790.56,101387.5,4853.27,1366.77,3904.3,3103.64,505.45,8555.536,24177.07,3904.03,764.412,6092.18,19912.53,8758.99,7615.99
2025-06-25,1519.79,56933.19,1107.69,3455.974,6832.143,6325.64,82755.51,95311.22,135767.29,9418.52,2024393.0,42982.43,8140.84,1672.88,23498.33,38942.07,101221.0,4822.81,1366.75,3925.98,3108.25,498.18,8559.191,24474.67,3960.07,760.257,6092.16,19973.55,8718.75,7558.16
2025-06-26,1528.16,57474.19,1106.73,3448.453,6897.4,6330.65,83755.87,95968.26,137113.89,9301.05,2038949.0,43386.84,8176.94,1678.59,23649.3,39584.58,103380.7,4843.72,1365.67,3938.46,3079.56,498.18,8550.75,24325.4,3946.02,770.577,6141.02,20167.91,8735.6,7557.31
2025-06-27,1528.16,57391.51,1082.42,3424.227,6897.4,6408.27,84058.9,95862.28,136865.79,9404.89,2041078.0,43819.27,8213.08,1668.33,24033.22,40150.79,103728.1,4912.1,1371.44,3966.2,3055.94,498.18,8514.172,24284.15,3921.76,770.577,6173.07,20273.46,8798.91,7691.55
2025-06-30,1532.96,57450.88,1089.56,3444.426,6927.679,6364.94,83606.46,96429.74,138854.6,9948.51,1994825.0,44094.77,8247.57,1668.33,23909.61,40487.39,104691.7,4866.17,1376.07,3964.29,3071.7,492.79,8542.27,24072.28,3936.08,772.646,6204.95,20369.73,8760.96,7665.91
2025-07-01,1541.53,57813.82,1110.01,3457.747,6915.36,6423.85,83697.29,96911.35,139549.43,10080.35,2031093.0,44494.94,8211.83,1674.79,23673.29,39986.33,104200.5,4959.83,1377.84,3989.76,3089.65,492.79,8541.115,24072.28,3942.76,770.576,6198.01,20202.89,8785.33,7662.59
2025-07-02,1550.21,58346.72,1115.69,3454.792,6881.245,6419.05,83409.69,96609.37,139050.93,10189.02,2063027.0,44484.42,8268.45,1693.94,23790.11,39762.48,104587.9,4990.41,1384.59,4010.77,3075.06,492.79,8597.745,24221.41,3943.68,766.221,6227.42,20393.13,8774.69,7738.42
2025-07-03,1548.99,57890.99,1127.21,3461.151,6878.051,6468.98,83239.47,96937.03,140927.86,10228.39,2078161.0,44828.53,8290.26,1684.07,23934.13,39785.9,106187.4,5077.28,1381.96,4019.57,3116.27,492.79,8595.83,24069.94,3968.07,765.585,6279.35,20601.1,8823.2,7754.55
2025-07-04,1550.19,57977.76,1119.94,3472.319,6865.192,6395.57,83432.89,97182.71,141263.56,10275.75,2078697.0,44828.53,8285.29,1686.87,23787.45,39810.88,105548.3,5096.26,1386.97,4013.62,3054.28,492.79,8602.968,23916.06,3982.2,763.512,6279.35,20601.1,8822.91,7696.27
2025-07-07,1537.54,57423.4,1123.0,3473.127,6900.932,6425.24,83442.5,97363.36,139489.7,10107.68,2049934.0,44406.36,8256.55,1684.81,24073.67,39587.68,105479.3,5057.6,1402.06,4031.86,3059.47,492.79,8589.297,23887.83,3965.17,767.505,6229.98,20412.52,8806.53,7723.47
2025-07-08,1530.14,57183.32,1115.65,3497.475,6904.392,6433.6,83712.51,97255.74,139302.85,9998.2,2129786.0,44240.76,8316.74,1688.33,24206.91,39688.81,106002.0,5058.38,1415.46,4047.86,3114.95,492.79,8590.69,24148.07,3998.45,762.36,6225.52,20418.46,8854.18,7766.71
2025-07-09,1529.24,56687.54,1110.4,3493.05,6943.922,6504.34,83536.08,97230.02,137480.79,10167.26,2129786.0,44458.3,8329.49,1675.18,24549.56,39821.28,106354.3,5096.12,1431.32,4057.82,3133.74,492.79,8538.58,23892.32,3991.4,768.778,6263.26,20611.34,8867.02,7878.46
2025-07-10,1536.52,56739.9,1110.4,3509.682,7005.371,6463.2,83190.28,97364.46,136743.26,10331.31,2068736.0,44650.64,8343.68,1683.16,24456.81,39646.36,104923.5,5067.77,1445.64,4075.7,3183.23,492.79,8589.164,24028.37,4010.02,779.147,6280.46,20630.66,8975.66,7902.25
2025-07-11,1536.07,56593.64,1121.13,3510.177,7047.438,6459.88,82500.47,97221.58,136187.31,10358.46,2007433.0,44371.51,8231.92,1688.47,24255.31,39569.68,105107.0,5048.99,1457.76,4087.81,3175.77,492.79,8580.13,24139.57,4014.81,786.097,6259.75,20585.53,8941.12,7829.29
2025-07-14,1537.51,56362.66,1143.31,3519.65,7097.151,6525.04,82253.46,96799.66,135298.99,10225.48,2064025.0,44459.65,8233.73,1689.69,24160.64,39459.62,105605.9,5036.87,1470.42,4109.21,3202.03,492.79,8570.403,24203.32,4017.67,777.284,6268.56,20640.33,8998.06,7808.17
2025-07-15,1525.4,56482.91,1161.01,3504.999,7140.474,6459.47,82570.91,97019.36,135250.1,10225.48,2075072.0,44023.29,8152.48,1699.41,24060.29,39678.02,105484.8,5046.7,1460.65,4119.82,3215.28,492.79,8630.346,24590.12,4019.06,779.436,6243.76,20677.8,8938.32,7766.21
2025-07-16,1511.5,56503.04,1157.63,3503.777,7192.018,6337.48,82634.48,97064.25,135510.99,10121.52,2027274.0,44254.78,8152.48,1701.62,24009.38,39663.4,105470.7,5033.02,1475.47,4132.25,3186.38,492.79,8561.769,24517.76,4007.2,779.301,6263.7,20730.49,8926.55,7722.09
