tanggal,USD,AUD,EUR,GBP,SGD,JPY,MYR,THB,KRW,PHP
2008-12-24,11050.0,7481.61,15344.24,16130.45,7572.51,121.05,3211.67,316.615,8.1799,230.502
2008-12-25,10925.0,7653.83,15743.14,16523.3,7577.42,124.2,3231.18,323.329,8.3861,230.429
2008-12-26,11144.0,7595.27,15573.38,16226.17,7682.63,122.24,3212.36,317.483,8.5388,233.392
2008-12-29,11213.0,7708.52,15667.22,16191.43,7776.4,124.07,3196.97,321.479,8.7689,236.383
2008-12-30,11038.0,7709.68,15674.12,16064.93,7757.62,123.44,3192.41,320.82,8.2867,232.558
2008-12-31,11120.0,7959.85,15824.38,16552.05,7900.18,124.93,3200.58,325.734,8.6539,230.913
2009-01-01,10875.0,7830.51,15575.98,16361.51,7754.34,121.79,3215.06,319.157,8.6946,230.913
2009-01-02,11015.0,7984.92,15625.15,16329.35,7705.98,122.23,3195.1,321.783,8.4795,232.877
2009-01-05,11013.0,7870.17,14964.95,16133.3,7441.31,117.52,3140.2,313.731,8.367,232.982
2009-01-06,11090.0,7919.74,14823.02,16333.88,7447.48,116.92,3131.46,312.592,8.41,233.575
2009-01-07,10805.0,7784.62,14907.45,16515.01,7424.93,117.9,3092.1,313.253,8.2447,231.891
2009-01-08,10950.0,7843.42,15090.98,16759.38,7451.01,120.75,3133.85,315.911,8.3272,234.759
2009-01-09,10975.0,7717.31,14760.47,16618.71,7384.42,121.33,3100.78,314.587,8.1423,232.503
2009-01-12,11200.0,7669.14,15030.0,16674.2,7553.02,126.09,3149.94,322.352,8.2164,234.719
2009-01-13,11240.0,7392.66,14660.83,16132.91,7472.94,124.45,3111.69,319.068,8.2436,233.934
2009-01-14,11017.0,7377.65,14726.74,16303.39,7473.55,125.3,3125.71,319.19,8.22,236.558
2009-01-15,11198.0,7393.52,14634.56,16325.24,7463.36,124.18,3106.3,319.331,8.1279,235.775
2009-01-16,11143.0,7492.76,14767.03,16394.19,7471.59,122.75,3079.35,319.103,8.0905,233.41
2009-01-19,11211.0,7450.91,14608.93,16130.26,7469.29,123.28,3122.15,319.879,8.1718,237.114
2009-01-20,11210.0,7374.33,14617.84,15777.06,7514.57,126.15,3130.91,323.827,8.2796,239.567
2009-01-21,11205.0,7365.56,14496.0,15536.76,7433.39,124.41,3106.32,318.547,8.2025,237.193
2009-01-22,11213.0,7422.4,14725.48,15715.16,7560.66,127.38,3106.47,324.501,8.1395,237.219
2009-01-23,11350.0,7415.89,14711.1,15638.36,7547.2,127.78,3126.56,324.463,7.9705,239.814
2009-01-26,11250.0,7446.9,14890.38,15796.97,7529.69,126.72,3108.23,323.45,8.0803,238.873
2009-01-27,11330.0,7504.06,14938.13,16036.42,7541.54,127.59,3135.99,325.262,8.1074,242.091
2009-01-28,11351.0,7542.69,14909.6,16137.31,7544.49,125.39,3148.4,324.36,8.3324,243.19
2009-01-29,11335.0,7380.15,14659.14,16182.71,7507.56,125.73,3163.44,323.793,8.1881,243.392
2009-01-30,11375.0,7538.51,15144.99,17186.97,7828.65,131.39,3232.58,337.956,8.2923,249.737
2009-02-02,11650.0,7373.95,14994.21,16654.99,7715.21,130.51,3265.32,333.859,8.4147,251.227
2009-02-03,11710.0,7633.83,15283.47,16945.37,7788.69,131.04,3242.05,335.208,8.4681,249.958
2009-02-04,11725.0,7519.58,15000.92,16893.73,7739.49,130.54,3230.94,334.193,8.4565,248.292
2009-02-05,11825.0,7711.75,15116.61,17266.98,7854.62,129.63,3230.01,337.982,8.5966,246.738
2009-02-06,11750.0,7884.85,15109.18,17261.63,7811.74,127.08,3259.99,333.383,8.5232,248.432
2009-02-09,11738.0,7989.94,15312.22,17543.41,7882.07,128.74,3271.75,336.43,8.508,249.867
2009-02-10,11823.0,7775.79,15334.36,17269.87,7779.89,131.24,3258.66,339.265,8.2286,251.173
2009-02-11,11830.0,7720.53,15190.32,16942.55,7821.38,130.2,3264.91,335.495,8.4688,250.963
2009-02-12,11818.0,7906.97,15590.57,17294.67,8033.69,133.26,3328.27,344.59,8.6062,256.141
2009-02-13,11866.0,7819.34,15344.74,17124.68,7903.75,129.78,3270.52,339.356,8.4721,249.881
2009-02-16,11800.0,7690.7,15141.35,16904.57,7807.52,128.91,3279.03,336.105,8.2829,250.066
2009-02-17,12040.0,7554.78,14971.39,16942.03,7810.73,128.78,3283.95,337.233,8.134,250.967
2009-02-18,12030.0,7677.07,15098.47,17126.69,7864.78,128.48,3287.42,340.547,8.1638,250.0
2009-02-19,11975.0,7786.24,15329.48,17287.59,7915.08,128.41,3301.68,340.12,8.1447,252.651
2009-02-20,12100.0,7793.82,15490.12,17420.61,7888.32,129.36,3268.68,338.0,7.9703,248.287
2009-02-23,11930.0,7667.98,15168.25,17311.08,7807.15,126.31,3257.26,335.349,7.9641,248.264
2009-02-24,11969.0,7794.28,15376.07,17333.77,7871.39,123.85,3264.51,335.931,7.8927,249.169
2009-02-25,11935.0,7780.19,15300.31,17077.92,7861.43,123.46,3282.41,336.177,7.9482,249.01
2009-02-26,11989.0,7805.4,15355.47,17251.39,7826.98,122.33,3275.6,335.054,7.942,248.79
2009-02-27,12000.0,7662.35,15191.34,17165.16,7751.22,122.89,3233.23,331.304,7.819,245.909
2009-03-02,12010.0,7686.56,15344.49,17147.11,7854.51,125.2,3248.74,336.319,7.7675,247.114
2009-03-03,12001.0,7714.82,15199.42,17000.57,7791.39,123.27,3234.19,334.936,7.7969,247.281
2009-03-04,12100.0,7794.08,15193.2,17033.23,7769.28,121.03,3242.55,332.61,7.7355,247.529
2009-03-05,12060.0,7739.52,15204.54,17118.26,7797.45,123.62,3233.62,334.715,7.7333,247.659
2009-03-06,12023.0,7713.43,15232.4,16969.47,7791.12,122.52,3235.26,334.497,7.7778,248.299
2009-03-09,12050.0,7612.6,15195.96,16602.8,7780.98,121.91,3257.29,333.381,7.779,248.402
2009-03-10,11988.0,7680.79,15082.68,16355.06,7751.62,120.53,3230.81,330.695,7.9518,246.349
2009-03-11,11971.0,7842.72,15434.69,16682.47,7871.08,123.61,3254.96,334.28,8.1178,248.393
2009-03-12,11993.0,7818.8,15416.59,16646.44,7810.96,122.21,3268.8,332.946,8.0876,248.755
2009-03-13,11988.0,7881.96,15482.06,16767.4,7770.44,122.2,3226.7,333.052,8.0587,247.315
2009-03-16,11985.0,7865.94,15470.9,16773.57,7776.22,121.51,3274.55,333.058,8.3813,247.254
2009-03-17,11971.0,7967.79,15672.09,16900.52,7871.12,122.1,3283.67,336.502,8.5579,248.295
2009-03-18,11969.0,8049.77,16042.22,16987.57,7861.3,123.7,3280.21,332.822,8.6185,247.619
2009-03-19,11955.0,8170.42,16296.09,17297.23,7887.71,126.14,3269.41,336.867,8.5763,246.183
2009-03-20,11815.0,8078.27,15989.36,17029.6,7766.16,122.7,3212.85,333.219,8.3823,244.102
2009-03-23,11585.0,8015.4,15494.77,16556.83,7533.52,117.23,3127.0,321.592,8.2366,239.681
2009-03-24,11400.0,7928.14,15352.39,16736.29,7528.24,116.47,3137.91,321.924,8.2534,237.5
2009-03-25,11593.0,8111.18,15789.67,16916.82,7702.91,119.19,3198.56,327.839,8.5416,240.945
2009-03-26,11610.0,8145.02,15703.7,16778.38,7698.48,117.59,3207.43,328.274,8.4733,242.329
2009-03-27,11497.0,7983.6,15283.16,16468.98,7592.56,117.52,3166.11,324.814,8.5059,238.937
2009-03-30,11760.0,8067.81,15628.71,16889.79,7773.91,121.74,3189.38,332.633,8.4733,241.856
2009-03-31,11700.0,8057.4,15446.79,16697.06,7654.83,117.78,3215.2,328.43,8.588,241.715
2009-04-01,11595.0,8087.7,15322.41,16730.65,7613.95,117.39,3195.48,326.074,8.5225,240.907
2009-04-02,11528.0,8138.56,15319.08,16755.92,7579.1,114.34,3192.83,322.337,8.6517,237.442
2009-04-03,11481.0,8193.78,15444.5,17001.53,7611.31,114.18,3248.07,324.759,8.6061,239.744
2009-04-06,11393.0,8096.23,15204.82,16738.11,7519.42,112.21,3183.51,320.968,8.5188,236.479
2009-04-07,11385.0,8087.14,15096.9,16757.31,7517.72,113.27,3159.82,323.164,8.5234,237.128
2009-04-08,11378.0,8078.85,15106.01,16739.63,7492.93,114.02,3142.49,321.061,8.4468,236.362
2009-04-09,11320.0,8181.77,14979.18,16698.68,7513.48,113.27,3148.37,321.155,8.6449,237.979
2009-04-10,11310.0,8146.16,14928.81,16615.78,7466.78,112.95,3132.7,319.891,8.4846,236.761
2009-04-13,11120.0,8137.57,14867.44,16517.93,7344.07,111.08,3072.05,311.447,8.398,232.977
2009-04-14,10850.0,7888.98,14452.11,16236.2,7278.68,110.13,3050.84,307.348,8.241,230.415
2009-04-15,10865.0,7907.5,14350.48,16272.3,7229.98,109.2,3021.78,306.416,8.1563,227.667
2009-04-16,10795.0,7782.22,14238.64,16119.52,7211.32,108.74,2993.49,305.388,8.1262,225.444
2009-04-17,10725.0,7761.11,14022.55,15907.86,7160.96,108.41,2975.79,303.033,8.0766,225.144
2009-04-20,10725.0,7544.83,13995.12,15746.17,7168.52,110.61,2968.08,304.305,7.9435,223.955
2009-04-21,10840.0,7627.56,13876.69,15733.48,7118.09,108.57,2974.14,301.596,8.0478,223.955
2009-04-22,10848.0,7688.87,14175.73,15796.29,7196.64,111.21,2976.41,305.008,8.0762,222.925
2009-04-23,10931.0,7740.7,14234.52,15943.96,7296.02,110.55,3015.44,307.967,8.1158,224.896
2009-04-24,10810.0,7786.94,14262.82,15806.79,7253.61,110.88,3017.66,305.541,8.049,222.98
2009-04-27,10845.0,7696.63,14127.42,15876.17,7238.69,112.02,3013.3,305.838,8.0734,224.072
2009-04-28,10875.0,7717.43,14365.39,15987.43,7265.14,113.27,2997.32,307.031,8.0149,221.962
2009-04-29,10858.0,7873.44,14371.06,15993.21,7307.52,110.88,3021.85,307.15,8.0981,223.298
2009-04-30,10625.0,7727.46,14084.81,15747.67,7173.25,107.94,2985.29,301.093,8.2817,219.775
2009-05-01,10630.0,7744.53,14066.25,15812.56,7175.2,106.95,2984.7,301.184,8.2853,219.499
2009-05-04,10501.0,7756.15,14049.46,15736.47,7137.65,106.08,2973.35,298.929,8.2528,218.456
2009-05-05,10435.0,7727.95,13873.87,15704.76,7082.03,105.32,2972.52,296.871,8.2263,218.154
2009-05-06,10436.0,7797.4,13892.37,15769.65,7088.24,105.99,2948.69,297.154,8.1707,218.812
2009-05-07,10365.0,7826.25,13899.65,15587.3,7041.45,104.73,2941.16,296.652,8.2106,218.533
2009-05-08,10376.0,8009.48,14214.45,15874.89,7110.28,105.83,2946.8,298.748,8.3215,219.575
2009-05-11,10363.0,7936.85,14209.54,15815.73,7077.04,107.32,2941.77,299.856,8.3461,219.052
2009-05-12,10402.0,7923.43,14135.71,15816.45,7118.57,107.38,2959.24,301.16,8.3698,220.578
2009-05-13,10348.0,7824.88,14130.93,15747.62,7059.77,109.03,2935.88,299.716,8.3186,218.374
2009-05-14,10400.0,7865.5,14114.17,15767.21,7102.38,108.0,2932.48,300.85,8.209,217.71
2009-05-15,10413.0,7832.37,14107.56,15868.92,7073.6,109.8,2933.31,301.128,8.2826,218.781
2009-05-18,10404.0,7885.46,13964.33,15804.31,7110.58,106.91,2923.3,301.312,8.2614,219.308
2009-05-19,10296.0,7980.97,14043.7,15943.59,7036.51,107.35,2917.7,299.207,8.2412,217.756
2009-05-20,10375.0,8043.5,14293.14,16339.65,7104.99,109.31,2931.71,301.454,8.31,219.509
2009-05-21,10367.0,8004.31,14285.17,16292.6,7127.55,108.92,2933.93,301.583,8.3026,219.524
2009-05-22,10290.0,7987.03,14285.26,16253.55,7135.9,107.66,2946.53,299.666,8.2473,219.08
2009-05-25,10290.0,7971.67,14283.09,16215.08,7113.24,107.48,2948.85,299.302,8.2406,218.507
2009-05-26,10245.0,8128.49,14459.82,16466.04,7067.73,108.79,2912.51,297.389,8.1123,215.94
2009-05-27,10325.0,8279.69,14754.83,17033.23,7100.86,111.92,2947.12,300.146,8.1341,217.851
2009-05-28,10355.0,8091.14,14388.65,16455.49,7128.6,106.61,2940.09,300.909,8.2397,217.895
2009-05-29,10295.0,8288.78,14647.3,16747.88,7128.76,108.53,2946.06,299.971,8.2029,217.284
2009-06-01,10235.0,8319.65,14537.95,16883.15,7098.03,106.27,2948.3,300.059,8.2727,217.535
2009-06-02,10260.0,8415.07,14664.36,16995.38,7141.13,107.05,2938.57,300.836,8.2795,216.496
2009-06-03,10118.0,8110.11,14343.08,16525.05,6996.66,105.52,2902.33,297.203,8.2039,214.206
2009-06-04,10078.0,8147.56,14405.98,16434.15,6958.4,105.2,2887.95,295.182,8.0601,213.235
2009-06-05,9930.0,7884.51,13887.18,15886.61,6817.14,100.81,2840.8,290.182,7.9879,210.203
2009-06-08,10025.0,7877.95,13875.42,16022.91,6883.3,101.36,2850.14,291.893,8.0046,210.432
2009-06-09,10060.0,8078.62,14176.76,16435.68,6917.66,103.49,2853.6,294.458,7.9535,211.294
2009-06-10,10023.0,8040.81,14004.97,16387.63,6885.14,102.09,2865.42,293.873,8.0392,210.987
2009-06-11,10090.0,8207.04,14132.41,16619.73,6964.87,102.62,2875.06,296.253,8.0543,210.897
2009-06-12,10068.0,8175.2,14102.0,16544.84,6942.75,102.24,2873.15,295.192,8.0282,210.309
2009-06-15,10120.0,8048.4,13970.56,16519.41,6932.64,103.45,2868.04,296.601,8.019,210.122
2009-06-16,10180.0,8031.88,14006.5,16604.44,6958.37,105.01,2891.23,298.359,8.1003,210.795
2009-06-17,10215.0,8083.04,14188.46,16688.05,7020.63,106.27,2892.54,299.101,8.1088,211.327
2009-06-18,10425.0,8211.02,14291.51,16790.42,7160.28,106.45,2943.99,305.337,8.2328,214.993
2009-06-19,10310.0,8345.62,14439.5,17088.83,7087.01,107.62,2914.8,302.302,8.1284,213.006
2009-06-22,10350.0,7953.65,14029.28,16548.0,7090.02,105.6,2924.56,303.253,8.1205,213.534
2009-06-23,10445.0,8344.26,14795.4,17294.21,7190.88,110.37,2967.3,305.76,8.0926,215.489
2009-06-24,10380.0,8246.34,14417.96,16982.28,7122.03,108.22,2934.28,304.31,8.0869,215.297
2009-06-25,10260.0,8231.08,14346.67,16790.5,7050.58,106.9,2903.64,300.655,7.9606,212.225
2009-06-26,10230.0,8288.32,14420.5,16951.13,7033.59,107.72,2896.26,300.264,7.9657,211.768
2009-06-29,10238.0,8289.86,14446.61,16994.88,7053.42,106.79,2891.54,300.705,7.9607,211.946
2009-06-30,10208.0,8271.27,14394.35,16884.25,7052.06,106.45,2900.62,299.714,8.0141,212.038
2009-07-01,10223.0,8294.22,14505.64,16902.87,7079.42,106.12,2904.91,300.31,8.0641,212.504
2009-07-02,10213.0,8142.28,14361.26,16816.06,7027.24,106.91,2901.28,299.496,8.0436,212.098
2009-07-03,10193.0,8174.21,14340.31,16753.06,7013.36,106.79,2890.26,298.969,8.0513,211.924
2009-07-06,10265.0,8141.79,14280.52,16633.36,7057.38,107.11,2887.46,300.895,8.0926,212.785
2009-07-07,10225.0,8048.95,14199.93,16461.27,7005.07,107.49,2877.48,299.767,8.0305,211.544
2009-07-08,10293.0,7941.72,14161.98,16393.95,7030.16,109.81,2888.52,301.922,8.0646,213.073
2009-07-09,10148.0,7940.56,14219.25,16569.22,6957.02,109.06,2846.47,297.89,7.9342,210.985
2009-07-10,10180.0,7928.65,14187.46,16503.3,6961.18,109.99,2845.37,298.863,7.9376,210.832
2009-07-13,10240.0,7988.64,14257.56,16551.9,7009.39,109.8,2839.47,299.746,7.918,211.097
2009-07-14,10215.0,8075.66,14226.92,16610.36,6996.34,108.91,2844.24,299.013,7.899,211.182
2009-07-15,10122.0,8129.49,14278.9,16621.84,6974.08,107.41,2839.08,297.14,7.918,210.656
2009-07-16,10095.0,8141.11,14283.62,16594.91,6959.76,107.48,2827.24,296.113,7.9755,210.006
2009-07-17,10163.0,8144.82,14322.1,16588.95,7005.06,107.78,2844.69,298.425,8.0704,211.421
2009-07-20,10163.0,8157.83,14218.27,16533.24,7009.69,106.04,2851.9,296.87,8.0754,210.444
2009-07-21,10060.0,8222.41,14297.13,16540.41,6981.17,107.2,2840.21,295.775,8.0564,209.409
2009-07-22,10085.0,8213.1,14317.53,16601.14,6994.49,107.53,2838.45,296.314,8.0803,209.406
2009-07-23,10035.0,8147.0,14188.46,16533.38,6955.47,105.64,2834.75,295.036,8.0359,208.628
2009-07-24,9990.0,8164.08,14191.84,16412.57,6937.5,105.33,2828.43,294.044,7.9949,207.844
2009-07-27,9960.0,8198.21,14186.87,16431.61,6917.63,104.71,2830.35,293.244,8.0061,207.37
2009-07-28,9945.0,8205.17,14060.77,16305.04,6900.74,104.97,2832.93,292.782,8.0425,207.08
2009-07-29,9958.0,8141.33,13986.38,16306.29,6879.82,104.8,2819.43,292.61,8.0306,206.974
2009-07-30,9958.0,8219.35,14010.41,16418.78,6895.78,104.18,2818.83,292.39,8.0517,206.969
2009-07-31,9928.0,8295.81,14151.46,16587.15,6898.21,104.83,2818.31,291.732,8.0815,206.535
2009-08-03,9903.0,8336.74,14267.09,16758.45,6911.68,103.91,2822.23,291.25,8.1009,206.045
2009-08-04,9865.0,8328.78,14213.49,16713.28,6884.88,103.59,2823.01,290.255,8.0984,206.187
2009-08-05,9883.0,8304.64,14231.1,16784.37,6894.21,104.04,2825.6,290.962,8.0703,206.435
2009-08-06,9905.0,8295.77,14174.02,16580.86,6892.84,103.5,2837.1,291.494,8.1019,207.413
2009-08-07,9900.0,8288.68,14040.67,16518.64,6872.03,101.49,2827.97,291.22,8.0828,207.33
2009-08-10,9914.0,8289.72,13997.85,16312.23,6864.03,101.9,2829.67,291.304,8.0728,207.835
2009-08-11,9920.0,8223.68,14036.55,16347.37,6850.83,103.32,2826.62,291.294,8.0052,207.923
2009-08-12,9995.0,8299.49,14129.03,16409.32,6922.71,103.64,2829.45,293.282,8.0175,207.969
2009-08-13,9950.0,8367.13,14188.88,16462.48,6901.31,104.05,2831.41,292.274,8.0414,207.595
2009-08-14,9939.0,8267.47,14104.07,16427.49,6886.1,104.59,2824.99,292.031,8.0208,207.003
2009-08-17,9948.0,8234.42,14131.3,16403.21,6850.43,106.17,2807.85,291.931,7.914,205.612
2009-08-18,9973.0,8243.23,14092.2,16512.31,6889.23,105.3,2818.29,292.881,7.9988,206.663
2009-08-19,10070.0,8345.01,14322.73,16644.85,6952.5,107.04,2845.26,295.742,8.0341,208.041
2009-08-20,10065.0,8342.1,14304.14,16564.54,6987.89,106.54,2853.4,295.859,8.0722,207.869
2009-08-21,10018.0,8359.8,14348.49,16532.51,6954.19,106.1,2846.09,294.503,8.015,206.93
2009-08-24,10000.0,8384.73,14296.85,16407.29,6928.09,105.7,2849.62,293.988,8.0645,206.484
2009-08-25,10030.0,8356.05,14296.0,16346.29,6954.42,106.18,2849.64,294.831,8.0365,206.762
2009-08-26,10075.0,8304.71,14289.1,16289.62,6973.29,106.35,2858.97,296.193,8.0894,206.73
2009-08-27,10155.0,8532.02,14581.44,16550.95,7042.31,108.69,2875.45,298.452,8.1312,207.796
2009-08-28,10053.0,8481.32,14424.83,16408.64,6970.5,107.74,2853.8,295.526,8.0788,206.015
2009-08-31,10105.0,8505.38,14449.15,16418.05,7011.77,108.24,2869.52,297.079,8.0908,207.059
2009-09-01,10090.0,8323.04,14331.03,16281.55,6987.05,108.42,2860.39,296.594,8.1319,206.974
2009-09-02,10165.0,8453.97,14464.63,16500.77,7047.78,109.96,2871.47,298.448,8.1335,207.873
2009-09-03,10125.0,8494.93,14409.78,16499.52,7031.01,109.14,2869.9,297.312,8.1263,207.76
2009-09-04,10125.0,8605.34,14463.48,16581.39,7041.77,108.75,2871.94,297.152,8.1574,208.248
2009-09-07,10060.0,8608.44,14417.69,16447.09,7017.06,108.1,2862.43,295.491,8.1562,206.911
2009-09-08,10000.0,8608.39,14466.66,16473.56,7012.26,108.2,2855.51,293.863,8.109,206.804
2009-09-09,9940.0,8560.52,14452.53,16425.87,6982.81,107.84,2843.25,292.186,8.1022,205.33
2009-09-10,9930.0,8581.33,14484.61,16540.21,6968.67,108.27,2837.55,292.021,8.1096,205.324
2009-09-11,9918.0,8559.85,14448.08,16528.3,6975.57,109.33,2839.46,292.135,8.1175,205.204
2009-09-14,9955.0,8569.82,14532.82,16473.01,6997.39,109.32,2837.6,293.273,8.1262,205.3
2009-09-15,9895.0,8541.16,14500.72,16310.41,6972.49,108.61,2826.74,291.849,8.121,204.665
2009-09-16,9715.0,8491.18,14299.09,16027.28,6881.35,106.9,2792.37,288.027,8.0248,202.289
2009-09-17,9705.0,8460.34,14293.33,15950.31,6860.06,106.45,2795.71,287.93,8.0566,203.268
2009-09-18,9705.0,8415.17,14270.07,15783.28,6857.88,106.25,2789.68,288.059,8.0359,203.459
2009-09-21,9695.0,8371.34,14241.39,15728.55,6834.38,105.51,2786.8,287.473,8.05,203.292
2009-09-22,9705.0,8472.59,14346.78,15870.65,6872.22,106.48,2788.67,288.763,8.0623,204.241
2009-09-23,9705.0,8436.58,14293.0,15851.64,6865.7,106.27,2801.68,289.27,8.1251,204.574
2009-09-24,9660.0,8358.06,14163.46,15507.53,6808.47,105.79,2789.75,287.5,8.0795,204.25
2009-09-25,9658.0,8380.54,14184.64,15401.89,6819.31,107.72,2783.14,287.75,8.1426,204.111
2009-09-28,9725.0,8467.81,14188.32,15412.8,6857.41,108.28,2794.95,289.801,8.1326,204.264
2009-09-29,9699.0,8436.21,14138.45,15469.37,6839.38,107.58,2784.6,288.442,8.178,203.798
2009-09-30,9665.0,8532.07,14147.62,15446.11,6855.83,107.77,2792.14,289.029,8.2042,204.173
2009-10-01,9625.0,8372.79,14001.15,15355.89,6807.78,107.44,2779.62,287.274,8.1733,204.665
2009-10-02,9640.0,8339.57,14050.77,15370.98,6807.44,107.34,2770.91,287.905,8.2092,204.693
2009-10-05,9563.0,8388.0,13996.35,15225.89,6786.97,106.73,2759.89,285.964,8.147,204.759
2009-10-06,9443.0,8405.73,13902.84,15034.42,6736.58,106.32,2747.6,283.194,8.0676,202.624
2009-10-07,9425.0,8399.23,13848.05,15050.31,6733.95,106.35,2758.07,282.27,8.0518,202.253
2009-10-08,9440.0,8557.74,13968.24,15175.3,6796.02,106.83,2783.02,283.366,8.0884,203.186
2009-10-09,9458.0,8545.91,13928.86,14979.08,6775.2,105.32,2783.05,283.796,8.1212,203.508
2009-10-12,9480.0,8600.33,14005.16,14977.71,6777.97,105.54,2787.63,284.386,8.1026,203.499
2009-10-13,9453.0,8589.96,14037.03,15047.49,6772.72,105.32,2787.94,283.987,8.0874,203.389
2009-10-14,9375.0,8573.08,13982.61,14973.12,6745.1,104.76,2779.43,281.03,8.0481,201.83
2009-10-15,9340.0,8588.73,13944.15,15178.41,6720.16,103.03,2779.35,279.04,8.0855,201.597
2009-10-16,9398.0,8611.67,14002.78,15366.93,6749.14,103.35,2787.75,281.132,8.0731,201.404
2009-10-19,9403.0,8733.54,14065.69,15433.38,6766.46,103.8,2785.72,282.019,8.0281,201.468
2009-10-20,9399.0,8679.71,14039.89,15389.38,6734.92,103.49,2791.02,281.316,8.0619,201.0
2009-10-21,9423.0,8754.01,14145.49,15644.66,6777.19,103.52,2789.95,281.974,7.9913,200.863
2009-10-22,9523.0,8837.1,14331.58,15847.8,6840.65,104.45,2791.5,284.587,7.9786,201.556
2009-10-23,9435.0,8699.77,14152.54,15375.94,6763.2,102.43,2789.36,281.951,7.9873,200.83
2009-10-26,9485.0,8689.54,14109.51,15494.7,6784.45,102.89,2806.63,284.154,8.0525,201.83
2009-10-27,9538.0,8739.78,14115.18,15608.79,6823.71,103.87,2803.09,285.641,8.0519,201.767
2009-10-28,9665.0,8621.38,14131.98,15738.54,6884.89,105.92,2815.61,288.771,8.0852,202.949
2009-10-29,9593.0,8775.26,14217.17,15868.09,6863.31,104.9,2800.33,286.691,8.0212,200.922
2009-10-30,9585.0,8588.32,14057.12,15710.11,6844.5,105.99,2808.8,286.518,8.1069,201.239
2009-11-02,9585.0,8643.48,14124.42,15686.19,6845.46,105.94,2797.22,286.44,8.1059,200.735
2009-11-03,9580.0,8642.25,14098.42,15737.95,6844.08,106.0,2791.89,286.272,8.1041,200.639
2009-11-04,9530.0,8655.74,14133.4,15745.14,6828.62,104.78,2783.06,285.504,8.0872,200.505
2009-11-05,9515.0,8653.44,14145.17,15769.67,6818.17,104.82,2780.95,284.832,8.0654,199.843
2009-11-06,9455.0,8692.87,14045.5,15715.61,6788.49,105.26,2780.89,283.392,8.0943,200.318
2009-11-09,9415.0,8748.95,14115.54,15769.98,6791.11,104.63,2786.33,282.606,8.1108,200.746
2009-11-10,9423.0,8761.67,14114.14,15765.04,6788.79,104.82,2783.61,282.494,8.1082,200.885
2009-11-11,9395.0,8733.54,14075.88,15567.49,6773.8,104.54,2781.5,281.907,8.1134,201.081
2009-11-12,9410.0,8690.11,13971.45,15598.11,6769.06,104.13,2782.17,282.797,8.1296,200.768
2009-11-13,9375.0,8746.9,13972.38,15634.45,6765.42,104.55,2776.96,282.061,8.0796,200.846
2009-11-16,9390.0,8799.84,14055.89,15790.88,6783.15,105.43,2789.04,282.832,8.1304,201.632
2009-11-17,9385.0,8756.95,13998.22,15820.66,6775.2,105.42,2790.25,282.681,8.1301,200.964
2009-11-18,9390.0,8748.95,14080.18,15759.14,6787.75,105.34,2788.42,283.173,8.1431,200.802
2009-11-19,9555.0,8780.21,14261.14,15925.19,6882.89,107.38,2820.39,288.23,8.2574,203.112
2009-11-20,9500.0,8675.1,14097.13,15651.79,6840.44,106.75,2806.09,285.8,8.1964,201.699
2009-11-23,9471.0,8739.62,14153.76,15708.56,6835.37,106.33,2805.47,285.198,8.1947,201.967
2009-11-24,9493.0,8747.95,14238.86,15780.15,6851.82,107.5,2800.98,285.739,8.2055,201.711
2009-11-25,9403.0,8757.36,14222.29,15695.31,6816.13,107.56,2786.14,283.865,8.1523,201.252
2009-11-26,9428.0,8629.83,14185.89,15610.55,6807.85,109.09,2785.7,284.349,8.1599,201.356
2009-11-27,9435.0,8559.82,14155.65,15580.49,6796.1,109.23,2782.37,283.867,8.0274,199.873
2009-11-30,9461.0,8672.87,14206.41,15565.89,6835.31,109.59,2788.88,284.763,8.1363,200.403
2009-12-01,9455.0,8745.4,14260.05,15706.64,6848.77,109.06,2794.45,284.961,8.1435,201.771
2009-12-02,9433.0,8725.87,14194.57,15689.88,6833.42,107.99,2793.99,284.501,8.1743,202.806
