tanggal_lelang_pricing,tanggal_setelmen,metode,seri,code,jatuh_tempo,kupon_imbalan,lowest_incoming_yield_price,way_incoming,highest_incoming_yield_price,lowest_awarded_yield_price,way_awarded,highest_awarded_yield_price,target_penerbitan,total_penawaran,jumlah_penawaran_per_lelang,total_penawaran_memenuhi_benchmark,jumlah_penawaran_memenuhi_benchmark_per_lelang,total_penawaran_diterima,jumlah_penawaran_diterima_per_lelang,bid_to_cover_ratio,owners_estimate,tenor,,
2025-07-29,2025-07-31,Lelang,FR0102,bm30,2054-07-15,0.06875,0.0693,0.0698345,0.0703,0.0693,0.0695976,0.0697,27000000,4749600,106527900,750000,40100000,750000,32000000,6.3328,0.0696,28.9623072,,
2025-07-29,2025-07-31,Lelang,FR0105,bm40,2064-07-15,0.06875,0.0694,0.0700967,0.071,0.0694,0.0699992,0.0702,27000000,5301000,106527900,3900000,40100000,3900000,32000000,1.3592307692307692,0.07,38.96235455,,
2025-08-12,2025-08-14,Lelang,SPN03251112,spn03m,2025-11-12,Diskonto,0.0535,0.0540468,0.0541,0.0535,0.0535,0.0535,27000000,1515000,162323200,500000,61485500,500000,32000000,3.03,0.0535,0.252054795,,
2025-08-12,2025-08-14,Lelang,SPN12260813,spn12m,2026-08-13,Diskonto,0.054,0.054681,0.055,0.054,0.054,0.054,27000000,6935500,162323200,6935500,61485500,2000000,32000000,3.46775,0.055,1.002739726,,
2025-08-12,2025-08-14,Lelang,FR0109,bm05,2031-03-15,0.05875,0.059,0.0600697,0.062,0.059,0.0594777,0.0596,27000000,88062600,162323200,34450000,61485500,9900000,32000000,8.895212121212122,0.0598,5.589593114,,
2025-08-12,2025-08-14,Lelang,FR0108,bm10,2036-04-15,0.065,0.0549,0.0649968,0.0685,0.0549,0.0646994,0.0649,27000000,34041600,162323200,8850000,61485500,8850000,32000000,3.846508474576271,0.0647,10.67488022,,
2025-08-12,2025-08-14,Lelang,FR0106,bm15,2040-08-15,0.07125,0.0676,0.068234,0.0695,0.0676,0.0679998,0.0681,27000000,13312300,162323200,3750000,61485500,3750000,32000000,3.5499466666666666,0.068,15.00889802,,
2025-08-12,2025-08-14,Lelang,FR0107,bm20,2045-08-15,0.07125,0.0682,0.0686996,0.0697,0.0682,0.0684988,0.0686,27000000,7800500,162323200,3600000,61485500,3600000,32000000,2.1668055555555554,0.0685,20.00886571,,
2025-08-12,2025-08-14,Lelang,FR0102,bm30,2054-07-15,0.06875,0.0686,0.0692763,0.0697,0.0686,0.068998,0.0692,27000000,5083600,162323200,1950000,61485500,1950000,32000000,2.606974358974359,0.069,28.92397554,,
2025-08-12,2025-08-14,Lelang,FR0105,bm40,2064-07-15,0.06875,0.069,0.0697383,0.0703,0.069,0.069397,0.0695,27000000,5572100,162323200,1450000,61485500,1450000,32000000,3.842827586206897,0.0694,38.92402464,,
2025-08-26,2025-08-28,Lelang,SPN12251127,spn03m,2025-11-27,Diskonto,0.0495,0.0500208,0.0515,0.0495,0.0495,0.0495,27000000,822000,126015000,750000,31800000,750000,30000000,1.096,0.0495,0.254794521,,
2025-08-26,2025-08-28,Lelang,SPN12260813,spn12m,2026-08-13,Diskonto,0.05,0.0506958,0.051,0.05,0.05,0.05,27000000,6808000,126015000,2500000,31800000,2500000,30000000,2.7232,0.05,0.964383562,,
2025-08-26,2025-08-28,Lelang,FR0109,bm05,2031-03-15,0.05875,0.057,0.0576602,0.0592,0.057,0.0573,0.0574,27000000,54024000,126015000,6550000,31800000,6550000,30000000,8.247938931,0.0573,5.551251956,,
2025-08-26,2025-08-28,Lelang,FR0108,bm10,2036-04-15,0.065,0.0625,0.063492,0.065,0.0625,0.0631999,0.0633,27000000,28011500,126015000,6750000,31800000,6750000,30000000,4.149851851851852,0.0632,10.63655031,,
2025-08-26,2025-08-28,Lelang,FR0106,bm15,2040-08-15,0.07125,0.066,0.067046,0.0682,0.066,0.0667472,0.067,27000000,16242000,126015000,8700000,31800000,6900000,30000000,2.353913043478261,0.0668,14.9705681,,
2025-08-26,2025-08-28,Lelang,FR0107,bm20,2045-08-15,0.07125,0.068,0.0684397,0.0693,0.068,0.0681992,0.0684,27000000,9485400,126015000,3700000,31800000,3700000,30000000,2.5636216216216217,0.0682,19.97053455,,
2025-08-26,2025-08-28,Lelang,FR0102,bm30,2054-07-15,0.06875,0.0685,0.068801,0.0695,0.0685,0.0685,0.0685,27000000,6136500,126015000,1350000,31800000,1350000,30000000,4.545555555555556,0.0685,28.88564388,,
2025-08-26,2025-08-28,Lelang,FR0105,bm40,2064-07-15,0.06875,0.0685,0.069147,0.07,0.0685,0.0688992,0.069,27000000,4485600,126015000,1500000,31800000,1500000,30000000,2.9904,0.0689,38.88569473,,
2025-09-09,2025-09-11,Lelang,SPN03251210,spn03m,2025-12-10,Diskonto,0.0685,0.069147,0.07,0.0685,0.0688992,0.069,27000000,520000,79553700,1500000,24450000,1500000,24450000,2.9904,0.0509,0.252054795,,
2025-09-09,2025-09-11,Lelang,SPN12260910,spn12m,2026-09-10,Diskonto,0.0512,0.0516128,0.0517,0.0512,0.0515294,0.0516,27000000,5159000,79553700,5100000,24450000,5100000,24450000,1.0115686274509803,0.0516,1.002739726,,
2025-09-09,2025-09-11,Lelang,FR0109,bm05,2031-03-15,0.05875,0.058,0.0592018,0.061,0.058,0.0582943,0.0587,27000000,27589000,79553700,1500000,24450000,1500000,24450000,18.392666666666667,0.0583,5.512910798,,
2025-09-09,2025-09-11,Lelang,FR0108,bm10,2036-04-15,0.065,0.064,0.0648664,0.067,0.064,0.0645,0.0646,27000000,24462500,79553700,3500000,24450000,3500000,24450000,6.989285714285714,0.0645,10.5982204,,
2025-09-09,2025-09-11,Lelang,FR0106,bm15,2040-08-15,0.07125,0.0669,0.0683887,0.0703,0.0669,0.0676921,0.0685,27000000,8953000,79553700,4850000,24450000,4850000,24450000,1.845979381443299,0.0677,14.93223819,,
2025-09-09,2025-09-11,Lelang,FR0107,bm20,2045-08-15,0.07125,0.0685,0.069382,0.0704,0.0685,0.0689986,0.0693,27000000,5595000,79553700,3350000,24450000,3350000,24450000,1.6701492537313434,0.069,19.93220339,,
2025-09-09,2025-09-11,Lelang,FR0102,bm30,2054-07-15,0.06875,0.0687,0.0695054,0.071,0.0687,0.0693976,0.0702,27000000,3736400,79553700,3350000,24450000,3350000,24450000,1.1153432835820896,0.0694,28.84731222,,
2025-09-09,2025-09-11,Lelang,FR0105,bm40,2064-07-15,0.06875,0.0689,0.0697347,0.0715,0.0689,0.0694954,0.0698,27000000,3538800,79553700,2800000,24450000,2800000,24450000,1.2638571428571428,0.0695,38.84736482,,
2025-09-23,2025-09-25,Lelang,SPN03251224,spn03m,2025-12-24,Diskonto,0.047,0.0474995,0.0475,0.047,0.0474982,0.0475,27000000,5582700,98466200,5582700,39432700,2000000,33000000,2.79135,0.0475,0.252054795,,
2025-09-23,2025-09-25,Lelang,SPN12260910,spn12m,2026-09-10,Diskonto,0.048,0.0483784,0.05,0.048,0.048,0.048,27000000,9470000,98466200,7000000,39432700,7000000,33000000,1.3528571428571428,0.048,0.964383562,,
2025-09-23,2025-09-25,Lelang,FR0109,bm05,2031-03-15,0.05875,0.0528,0.0542642,0.064,0.0528,0.0534692,0.0538,27000000,24416500,98466200,8150000,39432700,5300000,33000000,4.606886792,0.0536,5.47456964,,
2025-09-23,2025-09-25,Lelang,FR0108,bm10,2036-04-15,0.065,0.0626,0.0630789,0.0645,0.0626,0.0627994,0.0629,27000000,21619700,98466200,4700000,39432700,4700000,33000000,4.599936170212766,0.0628,10.55989049,,
2025-09-23,2025-09-25,Lelang,FR0106,bm15,2040-08-15,0.07125,0.067,0.0677979,0.0689,0.067,0.0674998,0.0676,27000000,15209000,98466200,5200000,39432700,5200000,33000000,2.9248076923076924,0.0675,14.89390828,,
2025-09-23,2025-09-25,Lelang,FR0107,bm20,2045-08-15,0.07125,0.0684,0.0687668,0.0692,0.0684,0.0685998,0.0688,27000000,10110300,98466200,4850000,39432700,4850000,33000000,2.084597938,0.0686,19.89387223,,
2025-09-23,2025-09-25,Lelang,FR0102,bm30,2054-07-15,0.06875,0.0685,0.069215,0.0698,0.0685,0.0688983,0.0692,27000000,6285200,98466200,2350000,39432700,2350000,33000000,2.6745531914893617,0.0689,28.80898056,,
2025-09-23,2025-09-25,Lelang,FR0105,bm40,2064-07-15,0.06875,0.0686,0.0693983,0.0698,0.0686,0.0689891,0.0694,27000000,5772800,98466200,1600000,39432700,1600000,33000000,3.608,0.069,38.80903491,,
2025-10-07,2025-10-09,Lelang,SPN12260108,spn03m,2026-01-08,Diskonto,0.048,0.048,0.048,0.048,0.0689891,0.0694,23000000,1010000,126157400,0,33605000,1600000,28000000,3.608,0.0475,0.254794521,,
2025-10-07,2025-10-09,Lelang,SPN12261008,spn12m,2026-10-08,Diskonto,0.0473,0.0473986,0.0485,0.0473,0.0473,0.0473,23000000,4855000,126157400,4855000,33605000,3000000,28000000,1.6183333333333334,0.048,1.002739726,,
2025-10-07,2025-10-09,Lelang,FR0109,bm05,2031-03-15,0.05875,0.0531,0.0538358,0.0546,0.0531,0.0535,0.0537,23000000,19046500,126157400,4500000,33605000,4500000,28000000,4.232555555555556,0.0535,5.436228482,,
2025-10-07,2025-10-09,Lelang,FR0108,bm10,2036-04-15,0.065,0.062,0.062466,0.0641,0.062,0.0620611,0.0622,23000000,47007600,126157400,8800000,33605000,6350000,28000000,7.402771653543307,0.0621,10.52156057,,
2025-10-07,2025-10-09,Lelang,FR0106,bm15,2040-08-15,0.07125,0.0666,0.0669804,0.073,0.0666,0.0666991,0.0668,23000000,28219000,126157400,4050000,33605000,4050000,28000000,6.967654320987655,0.0667,14.85557837,,
2025-10-07,2025-10-09,Lelang,FR0107,bm20,2045-08-15,0.07125,0.0675,0.068027,0.0688,0.0675,0.0677983,0.0679,23000000,9988000,126157400,3300000,33605000,3300000,28000000,3.026666666666667,0.0678,19.85554107,,
2025-10-07,2025-10-09,Lelang,FR0102,bm30,2054-07-15,0.06875,0.0683,0.0686389,0.0695,0.0683,0.0684589,0.0685,23000000,8292200,126157400,5050000,33605000,3750000,28000000,2.211253333333333,0.0685,28.7706489,,
2025-10-07,2025-10-09,Lelang,FR0105,bm40,2064-07-15,0.06875,0.0685,0.068947,0.07,0.0685,0.0688,0.0689,23000000,7739100,126157400,3050000,33605000,3050000,28000000,2.537409836065574,0.0688,38.770705,,
2025-10-21,2025-10-23,Lelang,SPN01251122,spn01m,2025-11-22,Diskonto,0.046,0.04635,0.0465,0.048,0.0463442,0.0465,23000000,2067200,117497300,2067200,40928600,2000000,28000000,1.0336,0.0464,0.087671233,,
2025-10-21,2025-10-23,Lelang,SPN03260121,spn03m,2026-01-21,Diskonto,0.047,0.047,0.047,0.048,0.0463442,0.0465,23000000,650000,117497300,2067200,40928600,0,28000000,1.0336,0.0465,0.252054795,,
2025-10-21,2025-10-23,Lelang,SPN12261008,spn12m,2026-10-08,Diskonto,0.0465,0.0469056,0.0475,0.0473,0.0465,0.0465,23000000,9361400,117497300,9361400,40928600,5000000,28000000,1.87228,0.047,0.964383562,,
2025-10-21,2025-10-23,Lelang,FR0109,bm05,2031-03-15,0.05875,0.0525,0.0533296,0.0543,0.0531,0.0528994,0.053,23000000,24544000,117497300,3550000,40928600,3550000,28000000,6.913802816901408,0.0529,5.397887324,,
2025-10-21,2025-10-23,Lelang,FR0108,bm10,2036-04-15,0.065,0.0586,0.0592521,0.0626,0.062,0.0589608,0.059,23000000,23617000,117497300,6800000,40928600,4900000,28000000,4.819795918367347,0.059,10.48323066,,
2025-10-21,2025-10-23,Lelang,FR0106,bm15,2040-08-15,0.07125,0.0633,0.0636182,0.067,0.0666,0.0633622,0.0634,23000000,32683500,117497300,8750000,40928600,4500000,28000000,7.263,0.0634,14.81724846,,
2025-10-21,2025-10-23,Lelang,FR0107,bm20,2045-08-15,0.07125,0.0644,0.0647992,0.0673,0.0675,0.0645534,0.0646,23000000,8891000,117497300,5200000,40928600,3550000,28000000,2.504507042253521,0.0646,19.81720991,,
2025-10-21,2025-10-23,Lelang,FR0102,bm30,2054-07-15,0.06875,0.067,0.0672957,0.0687,0.0683,0.0670723,0.0671,23000000,8263600,117497300,3300000,40928600,2600000,28000000,3.1783076923076923,0.0671,28.73231724,,
2025-10-21,2025-10-23,Lelang,FR0105,bm40,2064-07-15,0.06875,0.0673,0.0675121,0.0683,0.0685,0.0673,0.0673,23000000,7419600,117497300,1900000,40928600,1900000,28000000,3.9050526315789473,0.0673,38.73237509,,
2025-11-04,2025-11-06,Lelang,SPN01251206,spn01m,2025-12-06,Diskonto,0.0452,0.0454938,0.0464,0.0452,0.0452,0.0452,23000000,4500000,87494000,4100000,38550000,2000000,28000000,2.25,0.0454,0.087671233,,
2025-11-04,2025-11-06,Lelang,SPN12260205,spn03m,2026-02-05,Diskonto,0.0459,0.04595,0.046,0.0459,0.0459,0.0459,23000000,1265000,87494000,1000000,38550000,1000000,28000000,1.265,0.0459,0.254794521,,
2025-11-04,2025-11-06,Lelang,SPN12261105,spn12m,2026-11-05,Diskonto,0.046,0.0466617,0.047,0.046,0.046,0.046,23000000,5880000,87494000,5700000,38550000,4000000,28000000,1.47,0.0465,1.002739726,,
2025-11-04,2025-11-06,Lelang,FR0109,bm05,2031-03-15,0.05875,0.0549,0.0563061,0.058,0.0549,0.0554931,0.0556,23000000,20163000,87494000,1550000,38550000,1500000,28000000,13.442,0.0555,5.359546166,,
2025-11-04,2025-11-06,Lelang,FR0108,bm10,2036-04-15,0.065,0.0609,0.0617614,0.063,0.0609,0.0612318,0.0613,23000000,23733000,87494000,8150000,38550000,4600000,28000000,5.1593478260869565,0.0613,10.44490075,,
2025-11-04,2025-11-06,Lelang,FR0106,bm15,2040-08-15,0.07125,0.064,0.0644125,0.067,0.064,0.06405,0.0641,23000000,17725000,87494000,10300000,38550000,7150000,28000000,2.479020979020979,0.0641,14.77891855,,
2025-11-04,2025-11-06,Lelang,FR0107,bm20,2045-08-15,0.07125,0.0648,0.065426,0.0675,0.0648,0.0652937,0.0656,23000000,3185000,87494000,2150000,38550000,2150000,28000000,1.4813953488372094,0.0653,19.77887875,,
2025-11-04,2025-11-06,Lelang,FR0102,bm30,2054-07-15,0.06875,0.0671,0.0675489,0.0688,0.0671,0.0673989,0.0675,23000000,5610500,87494000,2200000,38550000,2200000,28000000,2.550227272727273,0.0674,28.69398558,,
2025-11-04,2025-11-06,Lelang,FR0105,bm40,2064-07-15,0.06875,0.0673,0.0677077,0.0683,0.0673,0.0675993,0.0677,23000000,5432500,87494000,3400000,38550000,3400000,28000000,1.597794117647059,0.0676,38.69404517,,
2025-11-18,2025-11-20,Lelang,SPN01251220,spn01m,2025-12-20,Diskonto,0.045,0.0452667,0.046,0.045,0.0450467,0.0451,23000000,2050000,78899400,1400000,35450000,1000000,28000000,2.05,0.0451,0.087671233,,
2025-11-18,2025-11-20,Lelang,SPN03260218,spn03m,2026-02-18,Diskonto,0.0452,0.0455087,0.0457,0.0452,0.0453375,0.0454,23000000,3250000,78899400,2250000,35450000,1750000,28000000,1.8571428571428568,0.0454,0.252054795,,
2025-11-18,2025-11-20,Lelang,SPN12261105,spn12m,2026-11-05,Diskonto,0.046,0.0476615,0.049,0.046,0.046,0.046,23000000,7120000,78899400,6550000,35450000,3250000,28000000,2.190769230769231,0.0462,0.964383562,,
2025-11-18,2025-11-20,Lelang,FR0109,bm05,2031-03-15,0.05875,0.0539,0.0544843,0.0555,0.0539,0.0540697,0.0542,23000000,25805000,78899400,6800000,35450000,5350000,28000000,4.823364485981308,0.0541,5.321205008,,
2025-11-18,2025-11-20,Lelang,FR0108,bm10,2036-04-15,0.065,0.06,0.060994,0.062,0.06,0.0605994,0.0607,23000000,8642000,78899400,2100000,35450000,2100000,28000000,4.115238095238095,0.0606,10.40657084,,
2025-11-18,2025-11-20,Lelang,FR0106,bm15,2040-08-15,0.07125,0.063,0.0639019,0.0647,0.063,0.0636995,0.0638,23000000,11048000,78899400,4000000,35450000,4000000,28000000,2.762,0.0637,14.74058864,,
2025-11-18,2025-11-20,Lelang,FR0107,bm20,2045-08-15,0.07125,0.0649,0.0653519,0.066,0.0649,0.0651377,0.0652,23000000,8267500,78899400,5500000,35450000,3700000,28000000,2.234459459,0.0652,19.74054759,,
2025-11-18,2025-11-20,Lelang,FR0102,bm30,2054-07-15,0.06875,0.0669,0.0674351,0.0681,0.0669,0.0672991,0.0674,23000000,5870500,78899400,2450000,35450000,2450000,28000000,2.396122448979592,0.0673,28.65565392,,
2025-11-18,2025-11-20,Lelang,FR0105,bm40,2064-07-15,0.06875,0.0673,0.0676797,0.0682,0.0673,0.0675995,0.0677,23000000,6846400,78899400,4400000,35450000,4400000,28000000,1.556,0.0676,38.65571526,,
2025-12-02,2025-12-04,Lelang,SPN01260103,spn01m,2026-01-03,Diskonto,0.0455,0.0462571,0.047,0.0455,0.0455,0.0455,23000000,2850000,69638300,2000000,25100000,2000000,25000000,1.425,0.0455,0.087671233,,
2025-12-02,2025-12-04,Lelang,SPN12260305,spn03m,2026-03-05,Diskonto,0.047,0.0485333,0.0495,0.047,0.047,0.047,23000000,1350000,69638300,1000000,25100000,1000000,25000000,1.35,0.047,0.254794521,,
2025-12-02,2025-12-04,Lelang,SPN12261203,spn12m,2026-12-03,Diskonto,0.05,0.050325,0.0505,0.05,0.05,0.05,23000000,4850000,69638300,2000000,25100000,2000000,25000000,2.425,0.05,1.002739726,,
2025-12-02,2025-12-04,Lelang,FR0109,bm05,2031-03-15,0.05875,0.0571,0.0576199,0.06,0.0571,0.0571,0.0571,23000000,17410000,69638300,1250000,25100000,1250000,25000000,13.928,0.0571,5.28286385,,
2025-12-02,2025-12-04,Lelang,FR0108,bm10,2036-04-15,0.065,0.062,0.0628151,0.065,0.062,0.0623928,0.0625,23000000,16141000,69638300,2100000,25100000,2000000,25000000,8.0705,0.0624,10.36824093,,
2025-12-02,2025-12-04,Lelang,FR0106,bm15,2040-08-15,0.07125,0.0643,0.0647004,0.0657,0.0643,0.0645991,0.0648,23000000,7186400,69638300,5500000,25100000,5500000,25000000,1.306618181818182,0.0646,14.70225873,,
2025-12-02,2025-12-04,Lelang,FR0107,bm20,2045-08-15,0.07125,0.065,0.0656849,0.0668,0.065,0.0654987,0.0657,23000000,7710000,69638300,3850000,25100000,3850000,25000000,2.0025974025974027,0.0655,19.70221643,,
2025-12-02,2025-12-04,Lelang,FR0102,bm30,2054-07-15,0.06875,0.0672,0.0676107,0.0685,0.0672,0.0674988,0.0677,23000000,6734100,69638300,4150000,25100000,4150000,25000000,1.6226746987951808,0.0675,28.61732226,,
2025-12-02,2025-12-04,Lelang,FR0105,bm40,2064-07-15,0.06875,0.0674,0.0679055,0.0681,0.0674,0.0677971,0.068,23000000,5406800,69638300,3250000,25100000,3250000,25000000,1.6636307692307692,0.0678,38.61738535,,
2025-12-16,2025-12-18,Lelang,SPN01260117,spn01m,2026-01-17,Diskonto,0.046,0.046,0.046,0.046,0.046,0.046,15000000,860000,64210600,860000,23810000,850000,15000000,1.011764705882353,0.0462,0.087671233,,
2025-12-16,2025-12-18,Lelang,SPN03260318,spn03m,2026-03-18,Diskonto,0.048,0.0484167,0.049,0.046,0.046,0.046,15000000,875000,64210600,860000,23810000,850000,15000000,1.011764705882353,0.047,0.252054795,,
2025-12-16,2025-12-18,Lelang,SPN12261203,spn12m,2026-12-03,Diskonto,0.049,0.0494413,0.05,0.049,0.049,0.049,15000000,6830000,64210600,5500000,23810000,3000000,15000000,2.276666666666667,0.0492,0.964383562,,
2025-12-16,2025-12-18,Lelang,FR0109,bm05,2031-03-15,0.05875,0.0549,0.0555888,0.057,0.0549,0.0551372,0.0553,15000000,15424000,64210600,5600000,23810000,2650000,15000000,5.820377358490566,0.0553,5.244522692,,
2025-12-16,2025-12-18,Lelang,FR0108,bm10,2036-04-15,0.065,0.0605,0.0615352,0.0635,0.0605,0.0610971,0.0613,15000000,11610300,64210600,1350000,23810000,1350000,15000000,8.600222222222222,0.0611,10.32991102,,
2025-12-16,2025-12-18,Lelang,FR0106,bm15,2040-08-15,0.07125,0.064,0.0645083,0.0649,0.064,0.06429,0.0643,15000000,12139000,64210600,3300000,23810000,1450000,15000000,8.371724137931034,0.0643,14.66392882,,
2025-12-16,2025-12-18,Lelang,FR0107,bm20,2045-08-15,0.07125,0.0653,0.065518,0.066,0.0653,0.0653902,0.0654,15000000,6129500,64210600,2550000,23810000,2350000,15000000,2.608297872340425,0.0654,19.66388527,,
2025-12-16,2025-12-18,Lelang,FR0102,bm30,2054-07-15,0.06875,0.0669,0.0673329,0.0679,0.0669,0.0670944,0.0672,15000000,5354700,64210600,500000,23810000,500000,15000000,10.7094,0.0671,28.5789906,,
2025-12-16,2025-12-18,Lelang,FR0105,bm40,2064-07-15,0.06875,0.0673,0.0676701,0.0681,0.0673,0.0675345,0.0676,15000000,4988100,64210600,4150000,23810000,2850000,15000000,1.7502105263157894,0.0676,38.57905544,,
2026-01-06,2026-01-08,Lelang,SPN01260207,spn01m,2026-02-07,Diskonto,0.0463,0.0471,0.0475,0.0463,0.0463,0.0463,33000000,6800000,90963700,2400000,41400000,2400000,40000000,2.833333333333333,0.0463,0.087671233,,
2026-01-06,2026-01-08,Lelang,SPN03260408,spn03m,2026-04-08,Diskonto,0.047,0.0475232,0.048,0.047,0.047,0.047,33000000,8950000,90963700,1750000,41400000,1750000,40000000,5.114285714285714,0.047,0.252054795,,
2026-01-06,2026-01-08,Lelang,SPN12270107,spn12m,2027-01-07,Diskonto,0.0482,0.0487957,0.0505,0.0482,0.0482,0.0482,33000000,17040000,90963700,5000000,41400000,5000000,40000000,3.408,0.0482,1.002739726,,
2026-01-06,2026-01-08,Lelang,FR0109,bm05,2031-03-15,0.05875,0.054,0.0546265,0.0556,0.054,0.0543508,0.0547,33000000,10784500,90963700,7450000,41400000,6550000,40000000,1.6464885496183206,0.0544,5.186672752,,
2026-01-06,2026-01-08,Lelang,FR0108,bm10,2036-04-15,0.065,0.0603,0.0609875,0.0635,0.0603,0.0607999,0.0609,33000000,14945000,90963700,7300000,41400000,7300000,40000000,2.047260273972603,0.0608,10.271777,,
2026-01-06,2026-01-08,Lelang,FR0106,bm15,2040-08-15,0.07125,0.0634,0.0639182,0.0649,0.0634,0.0635996,0.0637,33000000,16352000,90963700,5400000,41400000,5400000,40000000,3.0281481481481483,0.0636,14.60576748,,
2026-01-06,2026-01-08,Lelang,FR0107,bm20,2045-08-15,0.07125,0.0646,0.0650562,0.0656,0.0646,0.0648858,0.065,33000000,7673000,90963700,5450000,41400000,5200000,40000000,1.4755769230769231,0.0649,19.60574949,,
2026-01-06,2026-01-08,Lelang,FR0102,bm30,2054-07-15,0.06875,0.0666,0.0670925,0.0676,0.0666,0.0669968,0.0671,33000000,4558500,90963700,3100000,41400000,3050000,40000000,1.494590163934426,0.067,28.5208648,,
2026-01-06,2026-01-08,Lelang,FR0105,bm40,2064-07-15,0.06875,0.067,0.0675282,0.068,0.067,0.067483,0.0676,33000000,3860700,90963700,3550000,41400000,3350000,40000000,1.1524477611940298,0.0675,38.52088452,,
2026-01-20,2026-01-22,Lelang,SPN01260221,spn01m,2026-02-21,Diskonto,0.043,0.0433331,0.045,0.043,0.043,0.043,33000000,6180000,82901300,4000000,39600000,2000000,36000000,3.09,0.043,0.087671233,,
2026-01-20,2026-01-22,Lelang,SPN12260423,spn03m,2026-04-23,Diskonto,0.0435,0.0454408,0.0484,0.0435,0.0435,0.0435,33000000,10960000,82901300,4000000,39600000,3000000,36000000,3.653333333333333,0.0435,0.254794521,,
2026-01-20,2026-01-22,Lelang,SPN12270107,spn12m,2027-01-07,Diskonto,0.0465,0.047629,0.049,0.0465,0.0465,0.0465,33000000,14480000,82901300,5000000,39600000,5000000,36000000,2.896,0.0465,0.964383562,,
2026-01-20,2026-01-22,Lelang,FR0109,bm05,2031-03-15,0.05875,0.0568,0.0574521,0.0586,0.0568,0.057184,0.0574,33000000,15395000,82901300,8300000,39600000,7700000,36000000,1.9993506493506488,0.0572,5.148334094,,
2026-01-20,2026-01-22,Lelang,FR0108,bm10,2036-04-15,0.065,0.0623,0.0633878,0.0645,0.0623,0.0631997,0.0633,33000000,14625000,82901300,6500000,39600000,6500000,36000000,2.25,0.0632,10.23344948,,
2026-01-20,2026-01-22,Lelang,FR0106,bm15,2040-08-15,0.07125,0.0648,0.0651026,0.066,0.0648,0.0648992,0.065,33000000,6004500,82901300,2050000,39600000,2050000,36000000,2.9290243902439026,0.0649,14.56743931,,
2026-01-20,2026-01-22,Lelang,FR0107,bm20,2045-08-15,0.07125,0.0655,0.0659607,0.0663,0.0655,0.065899,0.066,33000000,5835500,82901300,4150000,39600000,4150000,36000000,1.406144578313253,0.0659,19.56741958,,
2026-01-20,2026-01-22,Lelang,FR0102,bm30,2054-07-15,0.06875,0.0672,0.0673851,0.0676,0.0672,0.0672981,0.0674,33000000,4946600,82901300,2600000,39600000,2600000,36000000,1.9025384615384613,0.0673,28.48253399,,
2026-01-20,2026-01-22,Lelang,FR0105,bm40,2064-07-15,0.06875,0.0675,0.0679636,0.0682,0.0675,0.0678989,0.068,33000000,4474700,82901300,3000000,39600000,3000000,36000000,1.4915666666666667,0.0679,38.48255528,,
2026-02-03,2026-02-05,Lelang,SPN01260307,spn01m,2026-03-07,Diskonto,0.0448,0.045038,0.0453,0.0448,0.0448,0.0448,33000000,2660000,76585300,1550000,38700000,1550000,36000000,1.716129032,0.0448,0.087671233,,
