tanggal_lelang_pricing,code,tenor,ust_10y,ust_2y,vix,move,dxy,ndf_1m,ndf_12m,idr_regn,ust_3m,xau_gold,inflation,slope_10y_2y,slope_2y_3m,cds_5y,indo_10y,tenor_x_ust10y,vix_x_move,prev_owners_estimate_code,prev_way_awarded_code,days_since_prev_auction_code,auctions_since_prev_code,prev_bid_to_cover_ratio_code,prev_total_penawaran_code,prev_total_penawaran_diterima_code,owners_estimate
26/11/2024,bm40,39.62765229,4.275,4.272,14.6,99.96,106.817,0.18273472,2.041587902,15870,4.527,2625.01,1.71,0.003,-0.255,73.61,6.968007,169.4082135,1459.416,7.02,7.00513,14,1,24.101,2410100,100000,7.11
26/11/2024,bm05,5.626283368,4.275,4.272,14.6,99.96,106.817,0.18273472,2.041587902,15870,4.527,2625.01,1.71,0.003,-0.255,73.61,6.968007,24.0523614,1459.416,6.64,6.63994,14,115,2.461,8613500,3500000,6.83
26/11/2024,bm15,13.54414784,4.275,4.272,14.6,99.96,106.817,0.18273472,2.041587902,15870,4.527,2625.01,1.71,0.003,-0.255,73.61,6.968007,57.90123202,1459.416,6.96,6.95925,14,115,1.48,3034000,2050000,7.06
26/11/2024,bm30,29.62628337,4.275,4.272,14.6,99.96,106.817,0.18273472,2.041587902,15870,4.527,2625.01,1.71,0.003,-0.255,73.61,6.968007,126.6523614,1459.416,7.02,6.99252,14,115,1.136307692,2215800,1950000,7.09
26/11/2024,spn03m,0.246406571,4.275,4.272,14.6,99.96,106.817,0.18273472,2.041587902,15870,4.527,2625.01,1.71,0.003,-0.255,73.61,6.968007,1.053388091,1459.416,6.1,0,14,115,2.461075269,2000000,0,6.15
10/12/2024,bm10,10.58726899,4.202,4.126,14.19,85.63,106.145,-0.025212732,1.872045383,15865,4.399,2660.3,1.55,0.076,-0.273,71.27,7.000165,44.4877043,1215.0897,7.03,7.02987,14,116,2.461075269,8973700,7050000,7.03
10/12/2024,spn12m,0.996577687,4.202,4.126,14.19,85.63,106.145,-0.025212732,1.872045383,15865,4.399,2660.3,1.55,0.076,-0.273,71.27,7.000165,4.187619441,1215.0897,6.35,6.246,14,116,2.461075269,3414000,3150000,6.35
10/12/2024,bm40,39.58932238,4.202,4.126,14.19,85.63,106.145,-0.025212732,1.872045383,15865,4.399,2660.3,1.55,0.076,-0.273,71.27,7.000165,166.3543326,1215.0897,7.11,7.1085,14,2,2.461075269,2224100,2200000,7.13
10/12/2024,bm15,13.50581793,4.202,4.126,14.19,85.63,106.145,-0.025212732,1.872045383,15865,4.399,2660.3,1.55,0.076,-0.273,71.27,7.000165,56.75144694,1215.0897,7.06,7.05929,14,116,2.461075269,3445900,2400000,7.09
10/12/2024,bm20,18.50513347,4.202,4.126,14.19,85.63,106.145,-0.025212732,1.872045383,15865,4.399,2660.3,1.55,0.076,-0.273,71.27,7.000165,77.75857084,1215.0897,7.09,7.08988,14,116,2.461075269,3754100,1900000,7.1
10/12/2024,bm30,29.58795346,4.202,4.126,14.19,85.63,106.145,-0.025212732,1.872045383,15865,4.399,2660.3,1.55,0.076,-0.273,71.27,7.000165,124.3285804,1215.0897,7.09,7.08773,14,116,2.461075269,1710700,1450000,7.11
10/12/2024,spn03m,0.251882272,4.202,4.126,14.19,85.63,106.145,-0.025212732,1.872045383,15865,4.399,2660.3,1.55,0.076,-0.273,71.27,7.000165,1.058409307,1215.0897,6.15,0,14,116,2.461075269,2010000,0,6.2
10/12/2024,bm05,5.587953457,4.202,4.126,14.19,85.63,106.145,-0.025212732,1.872045383,15865,4.399,2660.3,1.55,0.076,-0.273,71.27,7.000165,23.48058043,1215.0897,6.83,6.82979,14,116,2.461075269,3572800,2150000,6.87
07/01/2025,bm40,39.51266256,4.631,4.277,16.04,97.89,108.257,0.024698981,2.173510343,16195,4.298,2636.47,1.57,0.354,-0.021,78.025,7.063839,182.9831403,1570.1556,7.13,7.12254,28,3,21.321,2132100,100000,7.11
07/01/2025,bm15,15.59753593,4.631,4.277,16.04,97.89,108.257,0.024698981,2.173510343,16195,4.298,2636.47,1.57,0.354,-0.021,78.025,7.063839,72.23218889,1570.1556,7.09,7.08881,28,117,1.307076923,3398400,2600000,7.15
07/01/2025,spn03m,0.246406571,4.631,4.277,16.04,97.89,108.257,0.024698981,2.173510343,16195,4.298,2636.47,1.57,0.354,-0.021,78.025,7.063839,1.14110883,1570.1556,6.2,0,28,117,2.461075269,2040000,0,6.5
07/01/2025,bm20,20.59685147,4.631,4.277,16.04,97.89,108.257,0.024698981,2.173510343,16195,4.298,2636.47,1.57,0.354,-0.021,78.025,7.063839,95.38401916,1570.1556,7.1,7.09992,28,117,2.187217391,2515300,1150000,7.18
07/01/2025,spn12m,0.996577687,4.631,4.277,16.04,97.89,108.257,0.024698981,2.173510343,16195,4.298,2636.47,1.57,0.354,-0.021,78.025,7.063839,4.615151268,1570.1556,6.35,0,28,117,2.461075269,3040000,0,6.65
07/01/2025,bm30,29.51129363,4.631,4.277,16.04,97.89,108.257,0.024698981,2.173510343,16195,4.298,2636.47,1.57,0.354,-0.021,78.025,7.063839,136.6668008,1570.1556,7.11,7.10797,28,117,5.574333333,1672300,300000,7.11
07/01/2025,bm05,5.511293634,4.631,4.277,16.04,97.89,108.257,0.024698981,2.173510343,16195,4.298,2636.47,1.57,0.354,-0.021,78.025,7.063839,25.52280082,1570.1556,6.87,6.86962,28,117,1.174477612,7869000,6700000,7.02
07/01/2025,bm10,10.51060917,4.631,4.277,16.04,97.89,108.257,0.024698981,2.173510343,16195,4.298,2636.47,1.57,0.354,-0.021,78.025,7.063839,48.67463107,1570.1556,7.03,7.02318,28,117,1.46309417,16313500,11150000,7.1
21/01/2025,spn12m,0.958247775,4.628,4.285,15.81,95.6,109.347,-0.226161369,1.84596577,16360,4.3,2708.21,1.57,0.343,-0.015,76.725,7.178558,4.434770703,1511.436,6.65,6.65,14,118,1.069375,1711000,1600000,6.65
21/01/2025,bm15,15.55920602,4.628,4.285,15.81,95.6,109.347,-0.226161369,1.84596577,16360,4.3,2708.21,1.57,0.343,-0.015,76.725,7.178558,72.00800546,1511.436,7.15,7.14959,14,118,1.085394958,6458100,5950000,7.3
21/01/2025,bm30,29.47296372,4.628,4.285,15.81,95.6,109.347,-0.226161369,1.84596577,16360,4.3,2708.21,1.57,0.343,-0.015,76.725,7.178558,136.4008761,1511.436,7.11,7.10773,14,118,1.608571429,563000,350000,7.24
21/01/2025,bm05,5.472963723,4.628,4.285,15.81,95.6,109.347,-0.226161369,1.84596577,16360,4.3,2708.21,1.57,0.343,-0.015,76.725,7.178558,25.32887611,1511.436,7.02,7.01997,14,118,1.366352113,9701100,7100000,6.92
21/01/2025,bm10,10.47227926,4.628,4.285,15.81,95.6,109.347,-0.226161369,1.84596577,16360,4.3,2708.21,1.57,0.343,-0.015,76.725,7.178558,48.46570842,1511.436,7.1,7.09969,14,118,1.088315789,6203400,5700000,7.12
21/01/2025,bm20,20.55852156,4.628,4.285,15.81,95.6,109.347,-0.226161369,1.84596577,16360,4.3,2708.21,1.57,0.343,-0.015,76.725,7.178558,95.14483778,1511.436,7.18,7.17981,14,118,1.021163636,5616400,5500000,7.29
21/01/2025,spn03m,0.246406571,4.628,4.285,15.81,95.6,109.347,-0.226161369,1.84596577,16360,4.3,2708.21,1.57,0.343,-0.015,76.725,7.178558,1.140369611,1511.436,6.5,0,14,118,0,1031000,0,6.45
21/01/2025,bm40,39.47433265,4.628,4.285,15.81,95.6,109.347,-0.226161369,1.84596577,16360,4.3,2708.21,1.57,0.343,-0.015,76.725,7.178558,182.6872115,1511.436,7.11,0,14,4,0,371300,0,7.23
04/02/2025,spn12m,0.996577687,4.557,4.25,18.62,94.15,108.99,-0.407666565,1.575905081,16435,4.296,2815.21,0.76,0.307,-0.046,77.35,7.099141,4.54140452,1753.073,6.65,6.45,14,119,1.015272727,2792000,2750000,6.45
04/02/2025,bm15,15.52087611,4.557,4.25,18.62,94.15,108.99,-0.407666565,1.575905081,16435,4.296,2815.21,0.76,0.307,-0.046,77.35,7.099141,70.72863243,1753.073,7.3,7.29986,14,119,1.570657895,5968500,3800000,7.27
04/02/2025,bm30,29.43463381,4.557,4.25,18.62,94.15,108.99,-0.407666565,1.575905081,16435,4.296,2815.21,0.76,0.307,-0.046,77.35,7.099141,134.1336263,1753.073,7.24,7.23152,14,119,2.396666667,359500,150000,7.16
04/02/2025,bm10,10.43394935,4.557,4.25,18.62,94.15,108.99,-0.407666565,1.575905081,16435,4.296,2815.21,0.76,0.307,-0.046,77.35,7.099141,47.54750719,1753.073,7.12,7.1199,14,119,1.928128205,15039400,7800000,7.06
04/02/2025,spn03m,0.246406571,4.557,4.25,18.62,94.15,108.99,-0.407666565,1.575905081,16435,4.296,2815.21,0.76,0.307,-0.046,77.35,7.099141,1.122874744,1753.073,6.45,0,14,119,2.461075269,2510000,0,6.25
04/02/2025,bm20,20.52019165,4.557,4.25,18.62,94.15,108.99,-0.407666565,1.575905081,16435,4.296,2815.21,0.76,0.307,-0.046,77.35,7.099141,93.51051335,1753.073,7.29,7.28983,14,119,2.396913043,5512900,2300000,7.28
04/02/2025,bm05,5.434633812,4.557,4.25,18.62,94.15,108.99,-0.407666565,1.575905081,16435,4.296,2815.21,0.76,0.307,-0.046,77.35,7.099141,24.76562628,1753.073,6.92,6.91155,14,119,2.286134831,20346600,8900000,6.86
04/02/2025,bm40,39.43600274,4.557,4.25,18.62,94.15,108.99,-0.407666565,1.575905081,16435,4.296,2815.21,0.76,0.307,-0.046,77.35,7.099141,179.7098645,1753.073,7.23,7.22681,14,5,6.455,1936500,300000,7.21
18/02/2025,bm15,15.4825462,4.477,4.261,15.37,84.67,106.575,0.166512488,1.813135985,16215,4.318,2896.56,0.76,0.216,-0.057,69.36,6.822855,69.31535934,1301.3779,7.27,7.26995,14,120,2.824278481,11155900,3950000,6.99
18/02/2025,spn12m,0.958247775,4.477,4.261,15.37,84.67,106.575,0.166512488,1.813135985,16215,4.318,2896.56,0.76,0.216,-0.057,69.36,6.822855,4.290075289,1301.3779,6.45,6.4,14,120,2.46215,4924300,2000000,6.35
18/02/2025,bm40,39.39767283,4.477,4.261,15.37,84.67,106.575,0.166512488,1.813135985,16215,4.318,2896.56,0.76,0.216,-0.057,69.36,6.822855,176.3833813,1301.3779,7.21,7.20766,14,6,1.300538462,1690700,1300000,7.12
18/02/2025,bm10,10.39561944,4.477,4.261,15.37,84.67,106.575,0.166512488,1.813135985,16215,4.318,2896.56,0.76,0.216,-0.057,69.36,6.822855,46.54118823,1301.3779,7.06,7.05477,14,120,2.862044444,19318800,6750000,6.79
18/02/2025,bm30,29.3963039,4.477,4.261,15.37,84.67,106.575,0.166512488,1.813135985,16215,4.318,2896.56,0.76,0.216,-0.057,69.36,6.822855,131.6072526,1301.3779,7.16,7.15649,14,120,5.136,1284000,250000,7.04
18/02/2025,spn03m,0.246406571,4.477,4.261,15.37,84.67,106.575,0.166512488,1.813135985,16215,4.318,2896.56,0.76,0.216,-0.057,69.36,6.822855,1.103162218,1301.3779,6.25,7.22681,14,120,6.455,1000000,300000,6.2
18/02/2025,bm05,5.396303901,4.477,4.261,15.37,84.67,106.575,0.166512488,1.813135985,16215,4.318,2896.56,0.76,0.216,-0.057,69.36,6.822855,24.15925256,1301.3779,6.86,6.85951,14,120,2.995933014,31307500,10450000,6.55
18/02/2025,bm20,20.48186174,4.477,4.261,15.37,84.67,106.575,0.166512488,1.813135985,16215,4.318,2896.56,0.76,0.216,-0.057,69.36,6.822855,91.69729501,1301.3779,7.28,7.28,14,120,1.938121212,6395800,3300000,7.03
04/03/2025,bm15,15.44421629,4.156,3.952,22.78,105.65,106.747,-0.006067961,1.808252427,16480,4.299,2892.73,-0.09,0.204,-0.347,77.68,6.907501,64.1861629,2406.707,6.99,6.98972,14,121,2.201052632,8364000,3800000,7.01
04/03/2025,bm40,39.35934292,4.156,3.952,22.78,105.65,106.747,-0.006067961,1.808252427,16480,4.299,2892.73,-0.09,0.204,-0.347,77.68,6.907501,163.5774292,2406.707,7.12,7.1198,14,7,1.102333333,2976300,2700000,7.13
04/03/2025,bm20,20.44353183,4.156,3.952,22.78,105.65,106.747,-0.006067961,1.808252427,16480,4.299,2892.73,-0.09,0.204,-0.347,77.68,6.907501,84.96331829,2406.707,7.03,7.02966,14,121,2.146777778,5796300,2700000,7.02
04/03/2025,bm30,29.35797399,4.156,3.952,22.78,105.65,106.747,-0.006067961,1.808252427,16480,4.299,2892.73,-0.09,0.204,-0.347,77.68,6.907501,122.0117399,2406.707,7.04,7.03907,14,121,2.491384615,1619400,650000,7.02
04/03/2025,bm05,5.35797399,4.156,3.952,22.78,105.65,106.747,-0.006067961,1.808252427,16480,4.299,2892.73,-0.09,0.204,-0.347,77.68,6.907501,22.2677399,2406.707,6.55,6.54998,14,121,4.315722543,37331000,8650000,6.67
04/03/2025,bm10,10.35728953,4.156,3.952,22.78,105.65,106.747,-0.006067961,1.808252427,16480,4.299,2892.73,-0.09,0.204,-0.347,77.68,6.907501,43.04489529,2406.707,6.79,6.78438,14,121,2.245368421,21331000,9500000,6.87
04/03/2025,spn12m,0.996577687,4.156,3.952,22.78,105.65,106.747,-0.006067961,1.808252427,16480,4.299,2892.73,-0.09,0.204,-0.347,77.68,6.907501,4.141776867,2406.707,6.35,6.25,14,121,2.5075,5015000,2000000,6.25
04/03/2025,spn03m,0.246406571,4.156,3.952,22.78,105.65,106.747,-0.006067961,1.808252427,16480,4.299,2892.73,-0.09,0.204,-0.347,77.68,6.907501,1.024065709,2406.707,6.2,0,14,121,2.461075269,1570000,1300000,6
18/03/2025,bm30,29.31964408,4.3,4.046,20.51,99.78,103.37,-0.103658537,1.609756098,16400,4.291,3000.6,-0.09,0.254,-0.245,82.875,6.952078,126.0744695,2046.4878,7.02,7.01943,14,122,3.6724,918100,250000,7.02
18/03/2025,bm15,15.40588638,4.3,4.046,20.51,99.78,103.37,-0.103658537,1.609756098,16400,4.291,3000.6,-0.09,0.254,-0.245,82.875,6.952078,66.24531143,2046.4878,7.01,7.00973,14,122,1.397709677,4332900,3100000,7.04
18/03/2025,spn12m,0.958247775,4.3,4.046,20.51,99.78,103.37,-0.103658537,1.609756098,16400,4.291,3000.6,-0.09,0.254,-0.245,82.875,6.952078,4.120465433,2046.4878,6.25,6.25,14,122,2.48,4960000,2000000,6.25
18/03/2025,spn03m,0.246406571,4.3,4.046,20.51,99.78,103.37,-0.103658537,1.609756098,16400,4.291,3000.6,-0.09,0.254,-0.245,82.875,6.952078,1.059548255,2046.4878,6,7.1198,14,122,1.102333333,1000000,2700000,6
18/03/2025,bm40,39.321013,4.3,4.046,20.51,99.78,103.37,-0.103658537,1.609756098,16400,4.291,3000.6,-0.09,0.254,-0.245,82.875,6.952078,169.0803559,2046.4878,7.13,7.12976,14,8,1.985,2580500,1300000,7.11
18/03/2025,bm20,20.40520192,4.3,4.046,20.51,99.78,103.37,-0.103658537,1.609756098,16400,4.291,3000.6,-0.09,0.254,-0.245,82.875,6.952078,87.74236826,2046.4878,7.02,7.01725,14,122,1.152622222,2593400,2250000,7.08
18/03/2025,bm05,5.319644079,4.3,4.046,20.51,99.78,103.37,-0.103658537,1.609756098,16400,4.291,3000.6,-0.09,0.254,-0.245,82.875,6.952078,22.87446954,2046.4878,6.67,6.66025,14,122,4.264670051,42007000,9850000,6.71
18/03/2025,bm10,10.31895962,4.3,4.046,20.51,99.78,103.37,-0.103658537,1.609756098,16400,4.291,3000.6,-0.09,0.254,-0.245,82.875,6.952078,44.37152637,2046.4878,6.87,6.86998,14,122,1.545902222,17391400,11250000,7.02
22/04/2025,bm20,20.30937714,4.412,3.765,33.82,128.56,98.278,0.285629277,2.243379946,16805,4.323,3423.98,1.03,0.647,-0.558,107.09,7.038363,89.60497194,4347.8992,7.08,7.07804,35,123,1.043902439,4280000,4100000,7.07
22/04/2025,spn12m,0.996577687,4.412,3.765,33.82,128.56,98.278,0.285629277,2.243379946,16805,4.323,3423.98,1.03,0.647,-0.558,107.09,7.038363,4.396900755,4347.8992,6.25,6.25,35,123,2.575,5150000,2000000,6.4
22/04/2025,bm30,29.2238193,4.412,3.765,33.82,128.56,98.278,0.285629277,2.243379946,16805,4.323,3423.98,1.03,0.647,-0.558,107.09,7.038363,128.9354908,4347.8992,7.02,7.07804,35,123,1.043902439,252200,4100000,7.15
22/04/2025,bm05,5.223819302,4.412,3.765,33.82,128.56,98.278,0.285629277,2.243379946,16805,4.323,3423.98,1.03,0.647,-0.558,107.09,7.038363,23.04749076,4347.8992,6.71,6.70023,35,123,2.729291339,34662000,12700000,6.76
22/04/2025,bm15,15.3100616,4.412,3.765,33.82,128.56,98.278,0.285629277,2.243379946,16805,4.323,3423.98,1.03,0.647,-0.558,107.09,7.038363,67.54799178,4347.8992,7.04,7.03713,35,123,1.103314286,1930800,1750000,7.06
22/04/2025,spn03m,0.246406571,4.412,3.765,33.82,128.56,98.278,0.285629277,2.243379946,16805,4.323,3423.98,1.03,0.647,-0.558,107.09,7.038363,1.087145791,4347.8992,6,7.12976,35,123,1.985,2000000,1300000,6.25
22/04/2025,bm10,10.22313484,4.412,3.765,33.82,128.56,98.278,0.285629277,2.243379946,16805,4.323,3423.98,1.03,0.647,-0.558,107.09,7.038363,45.10447091,4347.8992,7.02,7.01985,35,123,1.780027972,12727200,7150000,6.98
22/04/2025,bm40,39.22518823,4.412,3.765,33.82,128.56,98.278,0.285629277,2.243379946,16805,4.323,3423.98,1.03,0.647,-0.558,107.09,7.038363,173.0615305,4347.8992,7.11,7.10892,35,9,2.517666667,755300,300000,7.15
06/05/2025,bm15,15.27173169,4.345,3.834,23.64,104.45,99.831,0.066930332,1.82537268,16435,4.316,3334.12,1.95,0.511,-0.482,96.345,6.913083,66.35567419,2469.198,7.06,7.05975,14,124,1.431888889,6443500,4500000,7.04
06/05/2025,bm05,5.185489391,4.345,3.834,23.64,104.45,99.831,0.066930332,1.82537268,16435,4.316,3334.12,1.95,0.511,-0.482,96.345,6.913083,22.5309514,2469.198,6.76,6.75797,14,124,6.039166667,43482000,7200000,6.61
06/05/2025,bm10,10.18480493,4.345,3.834,23.64,104.45,99.831,0.066930332,1.82537268,16435,4.316,3334.12,1.95,0.511,-0.482,96.345,6.913083,44.25297742,2469.198,6.98,6.97984,14,124,1.175313043,13516100,11500000,6.91
06/05/2025,bm20,20.27104723,4.345,3.834,23.64,104.45,99.831,0.066930332,1.82537268,16435,4.316,3334.12,1.95,0.511,-0.482,96.345,6.913083,88.07770021,2469.198,7.07,7.06972,14,124,1.9775,3164000,1600000,7.06
06/05/2025,bm40,39.18685832,4.345,3.834,23.64,104.45,99.831,0.066930332,1.82537268,16435,4.316,3334.12,1.95,0.511,-0.482,96.345,6.913083,170.2668994,2469.198,7.15,7.14803,14,10,1.246363636,685500,550000,7.13
06/05/2025,spn03m,0.249144422,4.345,3.834,23.64,104.45,99.831,0.066930332,1.82537268,16435,4.316,3334.12,1.95,0.511,-0.482,96.345,6.913083,1.082532514,2469.198,6.25,7.10892,14,124,2.517666667,2000000,0,6.15
06/05/2025,bm30,29.18548939,4.345,3.834,23.64,104.45,99.831,0.066930332,1.82537268,16435,4.316,3334.12,1.95,0.511,-0.482,96.345,6.913083,126.8109514,2469.198,7.15,7.14963,14,124,2.461076923,1599700,650000,7.08
06/05/2025,spn12m,0.996577687,4.345,3.834,23.64,104.45,99.831,0.066930332,1.82537268,16435,4.316,3334.12,1.95,0.511,-0.482,96.345,6.913083,4.33013005,2469.198,6.4,6.28,14,124,3.2875,6575000,2000000,6.25
20/05/2025,bm10,10.14647502,4.45,3.978,18.14,103.81,100.426,0.152160682,1.746804626,16430,4.345,3229.56,1.95,0.472,-0.367,84.06,6.873082,45.15181384,1883.1134,6.91,6.89582,14,125,1.536425,18437100,12000000,6.86
20/05/2025,spn12m,0.958247775,4.45,3.978,18.14,103.81,100.426,0.152160682,1.746804626,16430,4.345,3229.56,1.95,0.472,-0.367,84.06,6.873082,4.264202599,1883.1134,6.25,6.2,14,125,2.66,5320000,2000000,6.15
20/05/2025,bm30,29.14715948,4.45,3.978,18.14,103.81,100.426,0.152160682,1.746804626,16430,4.345,3229.56,1.95,0.472,-0.367,84.06,6.873082,129.7048597,1883.1134,7.08,7.07987,14,125,2.401826087,2762100,1150000,7.05
20/05/2025,spn03m,0.246406571,4.45,3.978,18.14,103.81,100.426,0.152160682,1.746804626,16430,4.345,3229.56,1.95,0.472,-0.367,84.06,6.873082,1.096509241,1883.1134,6.15,7.14803,14,125,1.246363636,1000000,0,6
20/05/2025,bm40,39.14852841,4.45,3.978,18.14,103.81,100.426,0.152160682,1.746804626,16430,4.345,3229.56,1.95,0.472,-0.367,84.06,6.873082,174.2109514,1883.1134,7.13,7.12934,14,11,1.2629,1262900,1000000,7.11
20/05/2025,bm15,15.23340178,4.45,3.978,18.14,103.81,100.426,0.152160682,1.746804626,16430,4.345,3229.56,1.95,0.472,-0.367,84.06,6.873082,67.78863792,1883.1134,7.04,7.03982,14,125,1.308705882,5562000,4250000,7.01
20/05/2025,bm05,5.14715948,4.45,3.978,18.14,103.81,100.426,0.152160682,1.746804626,16430,4.345,3229.56,1.95,0.472,-0.367,84.06,6.873082,22.90485969,1883.1134,6.61,6.60214,14,125,5.832918919,43163600,7400000,6.48
20/05/2025,bm20,20.23271732,4.45,3.978,18.14,103.81,100.426,0.152160682,1.746804626,16430,4.345,3229.56,1.95,0.472,-0.367,84.06,6.873082,90.03559207,1883.1134,7.06,7.05979,14,125,1.52,3344000,2200000,7.04
03/06/2025,bm05,5.108829569,4.442,3.938,18.36,95.76,98.706,0.418513048,1.97562777,16248,4.336,3381.59,1.6,0.504,-0.398,80.49,6.876465,22.69342095,1758.1536,6.48,6.47995,14,126,5.630903614,46736500,8300000,6.46
03/06/2025,bm40,39.11019849,4.442,3.938,18.36,95.76,98.706,0.418513048,1.97562777,16248,4.336,3381.59,1.6,0.504,-0.398,80.49,6.876465,173.7275017,1758.1536,7.11,7.10969,14,12,2.444615385,1589000,650000,7.1
03/06/2025,bm30,29.10882957,4.442,3.938,18.36,95.76,98.706,0.418513048,1.97562777,16248,4.336,3381.59,1.6,0.504,-0.398,80.49,6.876465,129.3014209,1758.1536,7.05,7.0486,14,126,2.570588235,2185000,850000,7.03
03/06/2025,bm10,10.10814511,4.442,3.938,18.36,95.76,98.706,0.418513048,1.97562777,16248,4.336,3381.59,1.6,0.504,-0.398,80.49,6.876465,44.90038058,1758.1536,6.86,6.85632,14,126,4.487314286,39264000,8750000,6.86
03/06/2025,bm20,20.19438741,4.442,3.938,18.36,95.76,98.706,0.418513048,1.97562777,16248,4.336,3381.59,1.6,0.504,-0.398,80.49,6.876465,89.70346888,1758.1536,7.04,7.03964,14,126,2.015,4836000,2400000,7.05
03/06/2025,bm15,15.19507187,4.442,3.938,18.36,95.76,98.706,0.418513048,1.97562777,16248,4.336,3381.59,1.6,0.504,-0.398,80.49,6.876465,67.49650925,1758.1536,7.01,7.0098,14,126,1.481623762,7482200,5050000,7.02
03/06/2025,spn03m,0.246406571,4.442,3.938,18.36,95.76,98.706,0.418513048,1.97562777,16248,4.336,3381.59,1.6,0.504,-0.398,80.49,6.876465,1.094537988,1758.1536,6,0,14,126,1.2629,1000000,0,5.9
03/06/2025,spn12m,0.996577687,4.442,3.938,18.36,95.76,98.706,0.418513048,1.97562777,16248,4.336,3381.59,1.6,0.504,-0.398,80.49,6.876465,4.426798086,1758.1536,6.15,6.15,14,126,2.621,5242000,2000000,6.05
17/06/2025,bm15,15.15674196,4.448,3.969,19.11,93.48,97.998,0.245926837,1.73993237,16265,4.357,3385.23,1.6,0.479,-0.388,76.81,6.787367,67.41718824,1786.4028,7.02,7.0199,14,127,1.514269663,6738500,4450000,6.99
17/06/2025,bm05,5.070499658,4.448,3.969,19.11,93.48,97.998,0.245926837,1.73993237,16265,4.357,3385.23,1.6,0.479,-0.388,76.81,6.787367,22.55358248,1786.4028,6.46,6.45578,14,127,4.252058824,28914000,6800000,6.34
17/06/2025,bm10,10.0698152,4.448,3.969,19.11,93.48,97.998,0.245926837,1.73993237,16265,4.357,3385.23,1.6,0.479,-0.388,76.81,6.787367,44.79053801,1786.4028,6.86,6.8546,14,127,2.856603175,26994900,9450000,6.73
17/06/2025,spn12m,0.958247775,4.448,3.969,19.11,93.48,97.998,0.245926837,1.73993237,16265,4.357,3385.23,1.6,0.479,-0.388,76.81,6.787367,4.262286103,1786.4028,6.05,6,14,127,2.705,5410000,2000000,5.95
17/06/2025,bm40,39.07186858,4.448,3.969,19.11,93.48,97.998,0.245926837,1.73993237,16265,4.357,3385.23,1.6,0.479,-0.388,76.81,6.787367,173.7916714,1786.4028,7.1,7.09945,14,13,1.113444444,2004200,1800000,7.1
17/06/2025,bm20,20.15605749,4.448,3.969,19.11,93.48,97.998,0.245926837,1.73993237,16265,4.357,3385.23,1.6,0.479,-0.388,76.81,6.787367,89.65414372,1786.4028,7.05,7.04999,14,127,1.39425,3903900,2800000,7.04
17/06/2025,bm30,29.07049966,4.448,3.969,19.11,93.48,97.998,0.245926837,1.73993237,16265,4.357,3385.23,1.6,0.479,-0.388,76.81,6.787367,129.3055825,1786.4028,7.03,7.02894,14,127,3.162142857,2213500,700000,7.02
17/06/2025,spn03m,0.240930869,4.448,3.969,19.11,93.48,97.998,0.245926837,1.73993237,16265,4.357,3385.23,1.6,0.479,-0.388,76.81,6.787367,1.071660505,1786.4028,5.9,7.10969,14,127,2.444615385,1000000,650000,5.8
01/07/2025,bm20,20.11772758,4.23,3.721,16.73,90.26,96.875,-0.344870058,1.145461264,16238,4.298,3303.14,1.87,0.509,-0.577,77.475,6.736449,85.09798766,1510.0498,7.04,7.03552,14,128,1.708486486,6321400,3700000,7.01
01/07/2025,bm10,10.03148528,4.23,3.721,16.73,90.26,96.875,-0.344870058,1.145461264,16238,4.298,3303.14,1.87,0.509,-0.577,77.475,6.736449,42.43318273,1510.0498,6.73,6.72393,14,128,3.66528,32071200,8750000,6.6
01/07/2025,spn12m,0.996577687,4.23,3.721,16.73,90.26,96.875,-0.344870058,1.145461264,16238,4.298,3303.14,1.87,0.509,-0.577,77.475,6.736449,4.215523616,1510.0498,5.95,5.94,14,128,2.4215,4843000,2000000,5.9
01/07/2025,bm15,15.11841205,4.23,3.721,16.73,90.26,96.875,-0.344870058,1.145461264,16238,4.298,3303.14,1.87,0.509,-0.577,77.475,6.736449,63.95088297,1510.0498,6.99,6.98993,14,128,1.794644737,13639300,7600000,6.95
01/07/2025,spn03m,0.249144422,4.23,3.721,16.73,90.26,96.875,-0.344870058,1.145461264,16238,4.298,3303.14,1.87,0.509,-0.577,77.475,6.736449,1.053880905,1510.0498,5.8,7.09945,14,128,1.113444444,1000000,1800000,5.75
01/07/2025,bm30,29.03216975,4.23,3.721,16.73,90.26,96.875,-0.344870058,1.145461264,16238,4.298,3303.14,1.87,0.509,-0.577,77.475,6.736449,122.806078,1510.0498,7.02,7.01909,14,128,2.096923077,1363000,650000,7.01
01/07/2025,bm05,5.032169747,4.23,3.721,16.73,90.26,96.875,-0.344870058,1.145461264,16238,4.298,3303.14,1.87,0.509,-0.577,77.475,6.736449,21.28607803,1510.0498,6.34,6.33415,14,128,3.316065574,20228000,6100000,6.26
01/07/2025,bm40,39.03353867,4.23,3.721,16.73,90.26,96.875,-0.344870058,1.145461264,16238,4.298,3303.14,1.87,0.509,-0.577,77.475,6.736449,165.1118686,1510.0498,7.1,7.09875,14,14,1.306833333,1568200,1200000,7.06
15/07/2025,bm20,20.07939767,4.435,3.901,17.2,90.73,98.081,0.289319791,1.766697445,16245,4.336,3343.51,1.87,0.534,-0.435,75.2,6.656389,89.05212867,1560.556,7.01,7.00983,14,129,2.042962264,10827700,5300000,7
